"","date","st","zv","zg","lmo","wind","swr"
"11986",2007-11-03 10:00:00,-1.26731095108109,11.0376093314898,10.07294377879,4.72508710912945,5.2,378.68
"11987",2007-11-03 11:00:00,1.51092564721682,11.0376093314898,7.5132641139084,5.57192742994821,5.88,464.3
"11988",2007-11-03 12:00:00,2.19681810595632,11.0376093314898,14.2243161774359,2.33706801353736,4.4,463.83
"11989",2007-11-03 13:00:00,2.51614860476466,11.0376093314898,14.7418955526612,0.869685714838837,3.23,493.08
"11990",2007-11-03 14:00:00,3.83130904876287,11.0376093314898,15.6319472327083,2.24323608614414,4.04,374.06
"11991",2007-11-03 15:00:00,3.7825496536301,11.0376093314898,11.0973835910711,4.93173230255581,4.48,232.01
"11992",2007-11-03 16:00:00,3.59819804170541,11.0376093314898,16.3211166270889,5.35519420092944,3.58,109.03
"11993",2007-11-03 17:00:00,1.41018725510511,11.0376093314898,14.0199667486611,18.5739593213214,2.51,10.834
"11994",2007-11-03 18:00:00,0.00794184267057456,11.0376093314898,15.9294734154501,Inf,3.18,0
"11995",2007-11-03 19:00:00,-1.03058851714522,11.0376093314898,6.65802979305558,Inf,3.3,0
"11996",2007-11-03 20:00:00,-2.51849892227032,11.0376093314898,9.32371318812957,Inf,3.76,0
"11997",2007-11-03 21:00:00,-3.74508499628535,11.0376093314898,7.14418134629489,Inf,3,0
"11998",2007-11-03 22:00:00,-4.76127096840926,11.0376093314898,10.3388269894755,Inf,2.64,0
"11999",2007-11-03 23:00:00,-4.31584694001589,11.0376093314898,9.08241452654432,Inf,1.44,0
"12000",2007-11-04,-4.10891885526535,11.0376093314898,3.8531921020421,Inf,0.52,0
"12001",2007-11-04 01:00:00,-3.82025553940947,11.0376093314898,3.37318215251819,Inf,2.47,0
"12002",2007-11-04 02:00:00,-2.83275770364983,11.0376093314898,10.2565951591432,Inf,1.38,0
"12003",2007-11-04 03:00:00,-4.09206986913631,11.0376093314898,3.65690534576735,Inf,2.2,0
"12004",2007-11-04 04:00:00,-4.21923696822034,11.0376093314898,3.88629987407001,Inf,2.17,0
"12005",2007-11-04 05:00:00,-4.71755058483151,11.0376093314898,2.66359149775705,Inf,2.56,0
"12006",2007-11-04 06:00:00,-5.09631212115722,11.0376093314898,2.65117071493491,2288.14621333815,2.52,0.089
"12007",2007-11-04 07:00:00,-5.32367885159719,11.0376093314898,8.14133562078454,65.0583722862954,1.67,0.911
"12008",2007-11-04 08:00:00,-4.36131726501243,11.0376093314898,3.68510497193468,18.6068888974686,2.44,9.935
"12009",2007-11-04 09:00:00,-4.94535256406927,11.0376093314898,3.74953457331407,5.44206123855873,2.34,29.961
"12010",2007-11-04 10:00:00,-4.04664024445374,11.0376093314898,1.8136313281619,5.501635031175,3.28,81.621
"12011",2007-11-04 11:00:00,-3.3946308326518,11.0376093314898,2.93772516231852,2.99763170951434,3.7,215.03
"12012",2007-11-04 12:00:00,-2.9956423136817,11.0376093314898,3.48692277549651,2.09587290178834,3.51,262.56
"12013",2007-11-04 13:00:00,-2.58150737938865,11.0376093314898,3.81381773291019,3.06150637945578,4.61,407.23
"12014",2007-11-04 14:00:00,-2.71495976509192,11.0376093314898,5.17104916239414,2.57955510615541,3.69,247.86
"12015",2007-11-04 15:00:00,-1.00201492310935,11.0376093314898,3.44912831181636,0.645690650368023,2.32,246.1
"12016",2007-11-04 16:00:00,-2.39322574675434,11.0376093314898,3.61132310476025,2.2507354716388,2.96,146.63
"12017",2007-11-04 17:00:00,-2.25886743890277,11.0376093314898,4.22184249321262,7.89414364652933,2.17,16.472
"12018",2007-11-04 18:00:00,-1.53494484726229,11.0376093314898,7.72992733580485,Inf,3.21,0
"12019",2007-11-04 19:00:00,-1.65224549778678,11.0376093314898,4.22446057061395,Inf,3.67,0
"12020",2007-11-04 20:00:00,-2.12777215424425,11.0376093314898,3.5456101284265,Inf,5.62,0
"12021",2007-11-04 21:00:00,-4.57395549272177,11.0376093314898,3.99300958847506,78330.7567740621,6.47,0.044
"12022",2007-11-04 22:00:00,-4.74271959306298,11.0376093314898,4.91677755668868,4666.85713105828,3.44,0.111
"12023",2007-11-04 23:00:00,-4.43305142750154,11.0376093314898,9.3425633967939,2925.09101462787,4.05,0.289
"12024",2007-11-05,-4.90316680225404,11.0376093314898,3.2564915311001,2522.74692628952,3.28,0.178
"12025",2007-11-05 01:00:00,-5.95557812620301,11.0376093314898,3.68198577993877,1328.24140207119,2.11,0.09
"12026",2007-11-05 02:00:00,-5.64236710234729,11.0376093314898,2.09372227884165,Inf,2.39,0
"12027",2007-11-05 03:00:00,-4.58064824879742,11.0376093314898,9.55509268621764,Inf,1.46,0
"12028",2007-11-05 04:00:00,-4.81378252652493,11.0376093314898,8.83524713068386,2672.99098152606,3.2,0.156
"12029",2007-11-05 05:00:00,-4.88058601659101,11.0376093314898,8.3845625730801,6451.07578923476,3.56,0.089
"12030",2007-11-05 06:00:00,-5.20399833409712,11.0376093314898,2.47552723346629,12908.439318572,6.47,0.267
"12031",2007-11-05 07:00:00,-5.27823947323066,11.0376093314898,8.49343235696643,4851.52092589486,7.51,1.111
"12032",2007-11-05 08:00:00,-5.11997638681073,11.0376093314898,5.84438121133256,340.21082962551,7.09,13.331
"12033",2007-11-05 09:00:00,-4.77934748738623,11.0376093314898,1.99361874826653,108.62345377821,8.07,61.57
"12034",2007-11-05 10:00:00,-4.43332843074141,11.0376093314898,2.04846275513876,75.4388641988112,8.63,108.42
"12035",2007-11-05 11:00:00,-4.84735938517667,11.0376093314898,2.4886291396218,40.2770685468677,8.85,219
"12036",2007-11-05 12:00:00,-4.41395366628916,11.0376093314898,12.3518563683103,50.3949836532124,9.57,221.32
"12037",2007-11-05 13:00:00,-4.50583756456546,11.0376093314898,6.49671815306842,27.6933283200549,7.67,207.34
"12038",2007-11-05 14:00:00,-4.77165796316299,11.0376093314898,6.24547347916997,22.6157797712053,6.66,166.22
"12039",2007-11-05 15:00:00,-4.79851760807635,11.0376093314898,2.40536889488311,17.9127339117085,6.85,228.34
"12040",2007-11-05 16:00:00,-4.75145766659328,11.0376093314898,4.53702262709926,163.420384757478,9.1,58.68
"12041",2007-11-05 17:00:00,-5.21091817151321,11.0376093314898,6.85580045687314,1253.6746109073,9.95,9.999
"12042",2007-11-05 18:00:00,-4.72740680758657,11.0376093314898,9.06980322282943,39560.9621615338,9.12,0.244
"12043",2007-11-05 19:00:00,-4.74853203743581,11.0376093314898,4.62931514090058,34139.1223542347,7.48,0.156
"12044",2007-11-05 20:00:00,-4.13562542821558,11.0376093314898,9.58075385389614,Inf,7.47,0
"12045",2007-11-05 21:00:00,-3.95364612032976,11.0376093314898,6.18132284337022,Inf,7.57,0
"12046",2007-11-05 22:00:00,-4.3993623686456,11.0376093314898,10.8577661615293,Inf,8.94,0
"12047",2007-11-05 23:00:00,-3.85933078763297,11.0376093314898,4.46227295429536,Inf,8.38,0
"12048",2007-11-06,-2.32000729670492,11.0376093314898,3.69230269844141,Inf,9.61,0
"12049",2007-11-06 01:00:00,-2.55121524715809,11.0376093314898,1.94895760906758,Inf,9.48,0
"12050",2007-11-06 02:00:00,-2.25469049868664,11.0376093314898,3.6711168162594,Inf,8.31,0
"12051",2007-11-06 03:00:00,-2.74370687547699,11.0376093314898,3.96886465887344,Inf,8.57,0
"12052",2007-11-06 04:00:00,-3.12631798979792,11.0376093314898,9.49921112772921,Inf,8.19,0
"12053",2007-11-06 05:00:00,-3.43848877599151,11.0376093314898,7.35308847135778,Inf,8.01,0
"12054",2007-11-06 06:00:00,-3.23825711686294,11.0376093314898,11.1823085574109,Inf,7.58,0
"12055",2007-11-06 07:00:00,-3.47863182843745,11.0376093314898,6.43909206136318,3718.39977968524,7.54,1.467
"12056",2007-11-06 08:00:00,-2.37331407473913,11.0376093314898,5.98262275685055,153.438510219073,7.54,35.551
"12057",2007-11-06 09:00:00,-2.39991205577798,11.0376093314898,5.52215295797925,57.9937792187561,7.75,102.14
"12058",2007-11-06 10:00:00,-3.58943317564028,11.0376093314898,2.41493408964496,28.8019172070895,7.76,206.46
"12059",2007-11-06 11:00:00,-3.00566053803966,11.0376093314898,3.99665315525683,32.8258005625396,7.97,196.26
"12060",2007-11-06 12:00:00,-3.30859458403514,11.0376093314898,2.58298307757373,22.3138007486266,7.27,219.13
"12061",2007-11-06 13:00:00,-3.56056280205884,11.0376093314898,2.52268205254292,20.5172753832635,6.45,166.43
"12062",2007-11-06 14:00:00,-3.98967134100427,11.0376093314898,2.66324977592367,18.567165747293,5.64,122.96
"12063",2007-11-06 15:00:00,-3.338946985423,11.0376093314898,3.76792705671494,26.2230054573264,6.03,106.4
"12064",2007-11-06 16:00:00,-3.03225274111629,11.0376093314898,2.69826033349975,55.1539814625279,5.71,42.954
"12065",2007-11-06 17:00:00,-3.79102427543786,11.0376093314898,2.80815233312452,416.068860714591,5.16,4.202
"12066",2007-11-06 18:00:00,-3.98900453592875,11.0376093314898,2.68523762867695,Inf,4.98,0
"12067",2007-11-06 19:00:00,-4.04642281299983,11.0376093314898,12.7192080333596,Inf,4.37,0
"12068",2007-11-06 20:00:00,-3.60911967319175,11.0376093314898,2.12280286968547,Inf,3.96,0
"12069",2007-11-06 21:00:00,-3.98833957354883,11.0376093314898,2.0589111436934,Inf,4.72,0
"12070",2007-11-06 22:00:00,-3.56294155681394,11.0376093314898,12.0470982686268,Inf,3.96,0
"12071",2007-11-06 23:00:00,-4.16567171775983,11.0376093314898,3.27473328596597,Inf,4.41,0
"12072",2007-11-07,-3.43989816760688,11.0376093314898,5.79404782797264,Inf,4.19,0
"12073",2007-11-07 01:00:00,-3.64240391671721,11.0376093314898,5.27547759528544,Inf,3.87,0
"12074",2007-11-07 02:00:00,-3.94271176917408,11.0376093314898,3.62673035865048,Inf,3.66,0
"12075",2007-11-07 03:00:00,-4.09101698231643,11.0376093314898,3.63449004755163,Inf,3.49,0
"12076",2007-11-07 04:00:00,-3.22791256968095,11.0376093314898,3.72624576660405,Inf,3,0
"12077",2007-11-07 05:00:00,-3.57569407906434,11.0376093314898,3.62470230986413,Inf,3.35,0
"12078",2007-11-07 06:00:00,-3.94555346791394,11.0376093314898,3.64619221463682,Inf,3.02,0
"12079",2007-11-07 07:00:00,-3.86835126293768,11.0376093314898,3.7461760404052,179.962349278647,3.07,2.046
"12080",2007-11-07 08:00:00,-3.96690301319752,11.0376093314898,5.93932799535895,9.11874524720156,3.09,41.173
"12081",2007-11-07 09:00:00,-3.84313152562259,11.0376093314898,3.04113103854075,3.05033316991567,3.41,165.42
"12082",2007-11-07 10:00:00,-2.82064184822901,11.0376093314898,12.3994444002023,2.97600123894622,3.51,184.91
"12083",2007-11-07 11:00:00,-2.7694821996778,11.0376093314898,4.87109855468994,6.12774363761311,5.57,358.87
"12084",2007-11-07 12:00:00,-2.71219387386406,11.0376093314898,3.95728993069324,6.59348847180539,5.39,302.22
"12085",2007-11-07 13:00:00,-2.67830106519114,11.0376093314898,6.63125795798351,6.18020616817676,5.01,258.93
"12086",2007-11-07 14:00:00,-2.2974955029507,11.0376093314898,13.880785631817,6.98296788554445,4.86,209.19
"12087",2007-11-07 15:00:00,-2.98109383028752,11.0376093314898,7.97313070177687,9.63549070867481,4.45,116.38
"12088",2007-11-07 16:00:00,-3.56446555609509,11.0376093314898,3.47688735301378,39.7170194268347,4.9,37.695
"12089",2007-11-07 17:00:00,-3.66150205577566,11.0376093314898,3.46730260791846,706.497539001409,5.93,3.756
"12090",2007-11-07 18:00:00,-3.86211991595663,11.0376093314898,3.44170528543469,Inf,3.56,0
"12091",2007-11-07 19:00:00,-3.94994539910414,11.0376093314898,2.04799739639038,Inf,4.22,0
"12092",2007-11-07 20:00:00,-3.77874357181753,11.0376093314898,3.23528704186468,Inf,4.16,0
"12093",2007-11-07 21:00:00,-4.08111148485356,11.0376093314898,2.98118988845239,Inf,3.79,0
"12094",2007-11-07 22:00:00,-3.72350408589867,11.0376093314898,3.40118534126791,Inf,3.22,0
"12095",2007-11-07 23:00:00,-3.83892569845664,11.0376093314898,3.1381946635457,Inf,2.07,0
"12096",2007-11-08,-3.67743973839393,11.0376093314898,2.9605739355891,Inf,2.75,0
"12097",2007-11-08 01:00:00,-3.47691058673198,11.0376093314898,11.9298031950908,Inf,2.21,0
"12098",2007-11-08 02:00:00,-3.56824107190864,11.0376093314898,4.10787356236437,Inf,1.16,0
"12099",2007-11-08 03:00:00,-3.40777133404463,11.0376093314898,3.56479902708099,Inf,1.92,0
"12100",2007-11-08 04:00:00,-3.59224026327112,11.0376093314898,8.12521807984819,Inf,0.83,0
"12101",2007-11-08 05:00:00,-3.88798209161689,11.0376093314898,3.4925731451423,Inf,1.37,0
"12102",2007-11-08 06:00:00,-3.57553918558049,11.0376093314898,5.35157656239139,Inf,0.47,0
"12103",2007-11-08 07:00:00,-3.70088394703451,11.0376093314898,2.98322589619668,0,0,2.225
"12104",2007-11-08 08:00:00,-2.74690192385848,11.0376093314898,3.49135903769633,0,0,64.751
"12105",2007-11-08 09:00:00,-2.77532208258579,11.0376093314898,3.40503789942668,0.00672077245355049,0.48,209.4
"12106",2007-11-08 10:00:00,-2.68466094289281,11.0376093314898,9.79546034864921,0.0620890396869025,1.15,311.71
"12107",2007-11-08 11:00:00,-2.82851471803897,11.0376093314898,4.01465322978816,0.135597742163667,1.29,201.46
"12108",2007-11-08 12:00:00,-2.86980496063314,11.0376093314898,7.8648295449928,0.107464400728119,1.18,194.56
"12109",2007-11-08 13:00:00,-2.51577674919135,11.0376093314898,3.72013179307357,0.290562737600282,1.55,163.09
"12110",2007-11-08 14:00:00,-3.0950380819747,11.0376093314898,3.66097424819655,1.3674945627462,2.45,136.85
"12111",2007-11-08 15:00:00,-3.46591527684175,11.0376093314898,3.51169117890862,1.95818507032807,2.41,90.964
"12112",2007-11-08 16:00:00,-3.83196298400782,11.0376093314898,2.72891578331883,4.33648678288837,2.16,29.573
"12113",2007-11-08 17:00:00,-3.57313960899751,11.0376093314898,3.94260835892782,47.4039932556411,2.4,3.711
"12114",2007-11-08 18:00:00,-4.01324147806519,11.0376093314898,1.94768882295825,Inf,2.34,0
"12115",2007-11-08 19:00:00,-3.44062068959128,11.0376093314898,3.37972096452002,Inf,2.46,0
"12116",2007-11-08 20:00:00,-3.33967901040561,11.0376093314898,3.53418693876583,Inf,2.3,0
"12117",2007-11-08 21:00:00,-3.03953880470637,11.0376093314898,2.59588791450225,Inf,2.05,0
"12118",2007-11-08 22:00:00,-3.5802055445101,11.0376093314898,3.05449380470346,Inf,1.56,0
"12119",2007-11-08 23:00:00,-3.74321848074455,11.0376093314898,2.772430722419,Inf,0.88,0
"12120",2007-11-09,-3.56582142736049,11.0376093314898,3.62102838211201,Inf,0.57,0
"12121",2007-11-09 01:00:00,-3.6892467895957,11.0376093314898,3.37304081039205,Inf,1.43,0
"12122",2007-11-09 02:00:00,-3.60463414611988,11.0376093314898,5.70587224813785,Inf,2.71,0
"12123",2007-11-09 03:00:00,-3.12389176568581,11.0376093314898,10.4796344798629,Inf,2.53,0
"12124",2007-11-09 04:00:00,-3.2144555239072,11.0376093314898,3.08176660304652,Inf,1.94,0
"12125",2007-11-09 05:00:00,-3.51809934280402,11.0376093314898,2.93800138678778,Inf,2.4,0
"12126",2007-11-09 06:00:00,-3.7130205737745,11.0376093314898,2.74316232023534,Inf,1.61,0
"12127",2007-11-09 07:00:00,-3.51258762674269,11.0376093314898,5.79238970819603,260.944927752331,2.28,0.578
"12128",2007-11-09 08:00:00,-3.12746800352124,11.0376093314898,6.47021657602536,25.2240729210593,3.24,17.159
"12129",2007-11-09 09:00:00,-3.24906024887734,11.0376093314898,6.93536612923431,4.15450903153849,2.98,81.059
"12130",2007-11-09 10:00:00,-3.14491189497698,11.0376093314898,5.16671510596549,1.52807120953636,2.39,113.69
"12131",2007-11-09 11:00:00,-2.33713588984992,11.0376093314898,3.06721687236388,2.3657430057896,2.79,116.82
"12132",2007-11-09 12:00:00,-2.35020925874507,11.0376093314898,5.16620798957407,2.10307569340468,2.95,155.34
"12133",2007-11-09 13:00:00,-2.4309508094186,11.0376093314898,3.25677877682155,0.321917466643374,1.53,141.58
"12134",2007-11-09 14:00:00,-2.99338238275024,11.0376093314898,2.01643410320623,1.75551278914444,2.71,144.27
"12135",2007-11-09 15:00:00,-3.34153875885769,11.0376093314898,3.02415462972027,1.53985284090875,2.07,73.3
"12136",2007-11-09 16:00:00,-3.18386256352555,11.0376093314898,2.93360195440717,5.13679442924195,2.26,28.596
"12137",2007-11-09 17:00:00,-2.82639532388231,11.0376093314898,8.45323568197573,111.314887492929,3.19,3.711
"12138",2007-11-09 18:00:00,-2.63318777741615,11.0376093314898,3.48909886395678,Inf,2.79,0
"12139",2007-11-09 19:00:00,-3.07563682712322,11.0376093314898,2.95385595516823,Inf,2.5,0
"12140",2007-11-09 20:00:00,-3.46418327160239,11.0376093314898,2.42044659729317,Inf,2.03,0
"12141",2007-11-09 21:00:00,-3.72105738784012,11.0376093314898,2.71732559378532,Inf,2.04,0
"12142",2007-11-09 22:00:00,-3.57767766386738,11.0376093314898,3.97941302569808,Inf,1.14,0
"12143",2007-11-09 23:00:00,-3.75087850750826,11.0376093314898,6.81188840147271,Inf,1.02,0
"12144",2007-11-10,-3.14961881769599,11.0376093314898,13.1338200093831,Inf,0.76,0
"12145",2007-11-10 01:00:00,-2.82643474994649,11.0376093314898,6.98759753059002,Inf,1.19,0
"12146",2007-11-10 02:00:00,-2.81896884873578,11.0376093314898,5.17937846502199,Inf,0.71,0
"12147",2007-11-10 03:00:00,-3.15236485351693,11.0376093314898,3.20765946395391,Inf,0.63,0
"12148",2007-11-10 04:00:00,-3.87622290556341,11.0376093314898,10.1062062612548,Inf,0.12,0
"12149",2007-11-10 05:00:00,-3.46765429733783,11.0376093314898,3.13417313519611,Inf,1.19,0
"12150",2007-11-10 06:00:00,-3.02025297321759,11.0376093314898,3.04627990665628,Inf,3.33,0
"12151",2007-11-10 07:00:00,-3.37428405407436,11.0376093314898,2.65149631454823,259.102202430048,2.69,0.956
"12152",2007-11-10 08:00:00,-3.49870414375393,11.0376093314898,2.53020511173055,14.0163045546164,3.04,25.507
"12153",2007-11-10 09:00:00,-3.4724420599908,11.0376093314898,1.98382958377192,7.99529290615101,3.73,82.597
"12154",2007-11-10 10:00:00,-3.27834977363911,11.0376093314898,12.282523118121,5.02567762589291,4.19,186.26
"12155",2007-11-10 11:00:00,-3.22309907494979,11.0376093314898,11.9732240415048,12.4896180772715,6.15,237
"12156",2007-11-10 12:00:00,-3.10220833774958,11.0376093314898,2.07685785811836,9.87813879445785,5.78,248.76
"12157",2007-11-10 13:00:00,-3.47995507810894,11.0376093314898,2.6187300208095,18.828585992151,5.98,144.53
"12158",2007-11-10 14:00:00,-3.32035246495285,11.0376093314898,6.84785056446225,36.9212729023133,6.2,82.143
"12159",2007-11-10 15:00:00,-3.64322288134636,11.0376093314898,8.56154004871842,30.651859144472,4.35,34.173
"12160",2007-11-10 16:00:00,-3.87077952727287,11.0376093314898,5.53275804735025,104.231759117966,4.21,9.11
"12161",2007-11-10 17:00:00,-3.52078079418718,11.0376093314898,2.58745562348142,1761.06888889564,5.53,1.222
"12162",2007-11-10 18:00:00,-3.94124605457884,11.0376093314898,2.5420142633337,4388.508444499,5.26,0.422
"12163",2007-11-10 19:00:00,-3.44506855134817,11.0376093314898,2.68871115207091,9395.7153158675,5.82,0.267
"12164",2007-11-10 20:00:00,-3.23081059013332,11.0376093314898,2.67062751671417,7491.71924824465,5.94,0.356
"12165",2007-11-10 21:00:00,-3.12343480412966,11.0376093314898,8.6533723120969,4843.46587487604,4.91,0.311
"12166",2007-11-10 22:00:00,-3.24892242792046,11.0376093314898,2.83838861613571,4720.86252399865,4.49,0.244
"12167",2007-11-10 23:00:00,-3.27925990707292,11.0376093314898,7.71032331394106,7169.41224830438,4.83,0.2
"12168",2007-11-11,-3.06272506246982,11.0376093314898,2.86352217615146,Inf,4.35,0
"12169",2007-11-11 01:00:00,-3.22841530701704,11.0376093314898,5.17482596154013,Inf,3.78,0
"12170",2007-11-11 02:00:00,-3.03281133649643,11.0376093314898,2.70910806663286,Inf,4.36,0
"12171",2007-11-11 03:00:00,-3.2353101867839,11.0376093314898,2.6359194632961,Inf,3.64,0
"12172",2007-11-11 04:00:00,-3.10689477262374,11.0376093314898,2.55197117597616,Inf,4.08,0
"12173",2007-11-11 05:00:00,-3.21491159486827,11.0376093314898,2.55233520296763,Inf,3.74,0
"12174",2007-11-11 06:00:00,-3.24130324769428,11.0376093314898,1.91444198657663,Inf,2.53,0
"12175",2007-11-11 07:00:00,-3.09265076426634,11.0376093314898,3.49662558068373,141.521923100802,2.47,1.355
"12176",2007-11-11 08:00:00,-2.48008881888351,11.0376093314898,3.2262889037123,7.22737105047717,2.88,42.06
"12177",2007-11-11 09:00:00,-2.34805078857696,11.0376093314898,9.40016357845512,3.83221057361475,3.64,160.15
"12178",2007-11-11 10:00:00,-2.19396956286895,11.0376093314898,3.37101209473409,3.34522810092086,4.22,285.88
"12179",2007-11-11 11:00:00,-1.84645081289486,11.0376093314898,13.8808859501553,1.4567634390299,3.51,377.75
"12180",2007-11-11 12:00:00,-0.957626786795448,11.0376093314898,9.17253742259908,2.07684006609245,3.96,380.5
"12181",2007-11-11 13:00:00,-0.435294241006756,11.0376093314898,10.1923253535382,2.37163119999007,4.25,411.9
"12182",2007-11-11 14:00:00,1.01589475636364,11.0376093314898,17.422573894825,2.26176236884194,3.95,346.75
"12183",2007-11-11 15:00:00,1.58006197997031,11.0376093314898,12.9109814150149,3.23812878506802,3.69,197.45
"12184",2007-11-11 16:00:00,2.84395672195986,11.0376093314898,9.3833975107898,2.78832304316701,2.48,69.612
"12185",2007-11-11 17:00:00,0.841131107949811,11.0376093314898,14.9955843804081,29.9491966796701,2.48,6.481
"12186",2007-11-11 18:00:00,0.0626659761900818,11.0376093314898,18.2908832008957,Inf,4.08,0
"12187",2007-11-11 19:00:00,-1.02617999514283,11.0376093314898,14.8278864756727,Inf,4.58,0
"12188",2007-11-11 20:00:00,-2.70852375059511,11.0376093314898,2.82289840724342,Inf,4.09,0
"12189",2007-11-11 21:00:00,-3.14476494783595,11.0376093314898,2.68553231003476,Inf,3.07,0
"12190",2007-11-11 22:00:00,-3.10498958513177,11.0376093314898,2.56480927223457,Inf,3.2,0
"12191",2007-11-11 23:00:00,-2.92881634575559,11.0376093314898,2.25727227433493,Inf,2.17,0
"12192",2007-11-12,-3.06421694196772,11.0376093314898,2.74495737127653,Inf,3.54,0
"12193",2007-11-12 01:00:00,-3.15146778903373,11.0376093314898,7.51665429229054,Inf,5.38,0
"12194",2007-11-12 02:00:00,-3.20705277663706,11.0376093314898,11.1680029792906,Inf,3.49,0
"12195",2007-11-12 03:00:00,-3.16712572992605,11.0376093314898,7.75990453617456,Inf,2.71,0
"12196",2007-11-12 04:00:00,-3.10423080970297,11.0376093314898,2.89505000554377,Inf,2.77,0
"12197",2007-11-12 05:00:00,-3.18164983298468,11.0376093314898,10.2534136000726,Inf,3.42,0
"12198",2007-11-12 06:00:00,-3.28383378414735,11.0376093314898,3.70218620773174,Inf,4.62,0
"12199",2007-11-12 07:00:00,-3.39907957255393,11.0376093314898,7.62849271555069,1763.01613772531,4.89,0.844
"12200",2007-11-12 08:00:00,-3.00682730957815,11.0376093314898,3.13765630516608,100.390012517271,6.18,29.919
"12201",2007-11-12 09:00:00,-3.20240930571039,11.0376093314898,4.56115031376294,24.5544945848529,5.13,69.967
"12202",2007-11-12 10:00:00,-2.87664182849489,11.0376093314898,3.28337729082101,21.071893394596,5.43,96.687
"12203",2007-11-12 11:00:00,-2.60330533271773,11.0376093314898,3.64366357245052,7.28316115076672,4.76,188.44
"12204",2007-11-12 12:00:00,-2.2489438888499,11.0376093314898,3.57303740806205,8.22542457914018,5.4,243.61
"12205",2007-11-12 13:00:00,-2.06162467462658,11.0376093314898,3.62616296719872,3.65599494863374,4.3,276.74
"12206",2007-11-12 14:00:00,-1.59864407397807,11.0376093314898,12.3259535501242,7.06489606926568,5.15,246.03
"12207",2007-11-12 15:00:00,-1.98772586614591,11.0376093314898,11.1108269610974,4.16726975984552,3.9,181.14
"12208",2007-11-12 16:00:00,-1.61251073206471,11.0376093314898,2.21255263729081,7.51639897215947,3.48,71.351
"12209",2007-11-12 17:00:00,-2.30179960418816,11.0376093314898,3.00046791553219,53.5736542795627,3.31,8.614
"12210",2007-11-12 18:00:00,-2.81122736375477,11.0376093314898,2.98240409433499,Inf,2.53,0
"12211",2007-11-12 19:00:00,-2.59011532088986,11.0376093314898,5.48204751587425,Inf,2.03,0
"12212",2007-11-12 20:00:00,-3.16538345459885,11.0376093314898,2.54176371426935,Inf,2.67,0
"12213",2007-11-12 21:00:00,-3.07391061243403,11.0376093314898,1.91467581839956,Inf,2.31,0
"12214",2007-11-12 22:00:00,-3.23365025082464,11.0376093314898,2.64053808957255,Inf,3.22,0
"12215",2007-11-12 23:00:00,-3.45467286664667,11.0376093314898,2.27532754774343,Inf,2.67,0
"12216",2007-11-13,-3.32543437915966,11.0376093314898,12.7346457175153,Inf,2.63,0
"12217",2007-11-13 01:00:00,-3.10267366419191,11.0376093314898,3.69395802847043,Inf,4.04,0
"12218",2007-11-13 02:00:00,-3.33909652355976,11.0376093314898,2.73897853908014,Inf,3.46,0
"12219",2007-11-13 03:00:00,-2.89841753894475,11.0376093314898,2.97958658655225,Inf,2.93,0
"12220",2007-11-13 04:00:00,-2.79646496666043,11.0376093314898,3.17238619473396,Inf,5.26,0
"12221",2007-11-13 05:00:00,-2.92233693240323,11.0376093314898,2.73047158504784,Inf,5.94,0
"12222",2007-11-13 06:00:00,-3.0814329555878,11.0376093314898,2.03945761962912,Inf,6.1,0
"12223",2007-11-13 07:00:00,-3.24252529603545,11.0376093314898,6.77681693480132,4261.53631229855,6,0.645
"12224",2007-11-13 08:00:00,-3.03426740983229,11.0376093314898,9.80767272729576,125.553717056063,6.64,29.672
"12225",2007-11-13 09:00:00,-2.35650762519426,11.0376093314898,3.64533480952062,29.3479630002292,6.49,118.53
"12226",2007-11-13 10:00:00,-2.34333711182896,11.0376093314898,8.55932163266975,57.56753373671,9.37,181.85
"12227",2007-11-13 11:00:00,-2.23068391994243,11.0376093314898,8.90319018477367,70.1341698980589,10.04,183.63
"12228",2007-11-13 12:00:00,-2.28632981402627,11.0376093314898,6.09956696084558,40.1072171706601,9.68,287.79
"12229",2007-11-13 13:00:00,-2.57241844523594,11.0376093314898,7.2638441568689,29.2432067633799,8.4,257.92
"12230",2007-11-13 14:00:00,-2.51521667412436,11.0376093314898,3.18447697703903,28.4210552256298,7.83,214.94
"12231",2007-11-13 15:00:00,-2.74624516786178,11.0376093314898,2.29654772566073,106.259343724516,9.02,87.887
"12232",2007-11-13 16:00:00,-2.7952879572759,11.0376093314898,3.68607382229477,223.158643313045,8.79,38.728
"12233",2007-11-13 17:00:00,-2.81793637138083,11.0376093314898,3.83053108864056,1014.62766979895,7.65,5.615
"12234",2007-11-13 18:00:00,-2.35491215793318,11.0376093314898,3.23465205891348,Inf,5.05,0
"12235",2007-11-13 19:00:00,-3.1932954389328,11.0376093314898,2.59015306008383,Inf,6.03,0
"12236",2007-11-13 20:00:00,-2.73942221096389,11.0376093314898,3.67244208732452,Inf,6.96,0
"12237",2007-11-13 21:00:00,-2.44043882434926,11.0376093314898,3.4554361979007,Inf,7.34,0
"12238",2007-11-13 22:00:00,-2.4712253005053,11.0376093314898,3.28845583083455,Inf,6.65,0
"12239",2007-11-13 23:00:00,-2.83722446459946,11.0376093314898,3.58219402416895,Inf,6.3,0
"12240",2007-11-14,-2.92825877859258,11.0376093314898,2.84968480744663,Inf,5.67,0
