DateTime,TemperatureAboveSurface_degC,LightAboveSurface_units,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_Lux,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light_Lux,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light_Lux,SensorD_DepthFromTop_m,SensorD_Temp_degC,SensorD_Light_Lux,SensorE_DepthFromTop_m,SensorE_Temp_degC,SensorE_Light_Lux,SensorF_DepthFromTop_m,SensorF_Temp_degC,SensorF_Light_Lux,SensorG_DepthFromTop_m,SensorG_Temp_degC,SensorG_Light_Lux,PondMaxDepth_m,IsNight,dayNight,Day,Night
6/12/2019 14:30,NA,NA,0.19,20.14,NA,0.44,19,NA,0.69,18.43,NA,0.94,17.67,NA,1.19,15.57,NA,1.56,12.8,NA,1.84,11.27,NA,1.99,FALSE,day,7,NA
6/12/2019 15:00,NA,NA,0.19,20.14,NA,0.44,19,NA,0.69,18.43,NA,0.94,17.57,NA,1.19,15.66,NA,1.56,12.8,NA,1.84,11.26,NA,1.99,FALSE,day,7,NA
6/12/2019 15:30,NA,NA,0.19,20.23,NA,0.44,18.9,NA,0.69,18.43,NA,0.94,17.67,NA,1.19,15.76,NA,1.56,12.8,NA,1.84,11.31,NA,1.99,FALSE,day,7,NA
6/12/2019 16:00,NA,NA,0.2,20.71,NA,0.45,19.09,NA,0.7,18.43,NA,0.95,17.57,NA,1.2,15.47,NA,1.57,12.9,NA,1.85,11.3,NA,2,FALSE,day,7,NA
6/12/2019 16:30,NA,NA,0.19,20.71,NA,0.44,19.09,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.76,NA,1.56,12.6,NA,1.84,11.39,NA,1.99,FALSE,day,7,NA
6/12/2019 17:00,NA,NA,0.19,20.71,NA,0.44,19.09,NA,0.69,18.43,NA,0.94,17.57,NA,1.19,15.76,NA,1.56,12.9,NA,1.84,11.34,NA,1.99,FALSE,day,7,NA
6/12/2019 17:30,NA,NA,0.19,21,NA,0.44,19.19,NA,0.69,18.52,NA,0.94,17.38,NA,1.19,15.66,NA,1.56,12.8,NA,1.84,11.33,NA,1.99,FALSE,day,7,NA
6/12/2019 18:00,NA,NA,0.2,20.9,NA,0.45,19.19,NA,0.7,18.52,NA,0.95,17.48,NA,1.2,15.47,NA,1.57,13,NA,1.85,11.35,NA,2,FALSE,day,7,NA
6/12/2019 18:30,NA,NA,0.2,21.47,NA,0.45,19.28,NA,0.7,18.52,NA,0.95,17.57,NA,1.2,15.76,NA,1.57,12.8,NA,1.85,11.35,NA,2,FALSE,day,7,NA
6/12/2019 19:00,NA,NA,0.19,21.76,NA,0.44,19.19,NA,0.69,18.52,NA,0.94,17.48,NA,1.19,15.76,NA,1.56,12.8,NA,1.84,11.31,NA,1.99,FALSE,day,7,NA
6/12/2019 19:30,NA,NA,0.19,21.28,NA,0.44,19.19,NA,0.69,18.52,NA,0.94,17.57,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.31,NA,1.99,FALSE,day,7,NA
6/12/2019 20:00,NA,NA,0.19,21,NA,0.44,19.19,NA,0.69,18.43,NA,0.94,17.57,NA,1.19,15.86,NA,1.56,12.8,NA,1.84,11.37,NA,1.99,FALSE,day,7,NA
6/12/2019 20:30,NA,NA,0.19,20.71,NA,0.44,19.19,NA,0.69,18.52,NA,0.94,17.48,NA,1.19,15.76,NA,1.56,12.8,NA,1.84,11.33,NA,1.99,FALSE,day,7,NA
6/12/2019 21:00,NA,NA,0.18,20.33,NA,0.43,19.28,NA,0.68,18.43,NA,0.93,17.48,NA,1.18,15.66,NA,1.55,12.8,NA,1.83,11.31,NA,1.98,TRUE,night,NA,7
6/12/2019 21:30,NA,NA,0.19,20.23,NA,0.44,19.19,NA,0.69,18.52,NA,0.94,17.57,NA,1.19,15.66,NA,1.56,12.8,NA,1.84,11.3,NA,1.99,TRUE,night,NA,7
6/12/2019 22:00,NA,NA,0.19,19.95,NA,0.44,19.28,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.29,NA,1.99,TRUE,night,NA,7
6/12/2019 22:30,NA,NA,0.19,19.76,NA,0.44,19.19,NA,0.69,18.52,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.29,NA,1.99,TRUE,night,NA,7
6/12/2019 23:00,NA,NA,0.19,19.57,NA,0.44,19.28,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.76,NA,1.56,12.8,NA,1.84,11.27,NA,1.99,TRUE,night,NA,7
6/12/2019 23:30,NA,NA,0.19,19.38,NA,0.44,19.28,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 0:00,NA,NA,0.19,19.19,NA,0.44,19.28,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.27,NA,1.99,TRUE,night,NA,7
6/13/2019 0:30,NA,NA,0.19,19,NA,0.44,19.09,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.8,NA,1.84,11.27,NA,1.99,TRUE,night,NA,7
6/13/2019 1:00,NA,NA,0.19,18.9,NA,0.44,19,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.8,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 1:30,NA,NA,0.19,18.71,NA,0.44,18.81,NA,0.69,18.52,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 2:00,NA,NA,0.19,18.62,NA,0.44,18.71,NA,0.69,18.62,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 2:30,NA,NA,0.19,18.43,NA,0.44,18.62,NA,0.69,18.52,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 3:00,NA,NA,0.19,18.43,NA,0.44,18.52,NA,0.69,18.43,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.27,NA,1.99,TRUE,night,NA,7
6/13/2019 3:30,NA,NA,0.19,18.24,NA,0.44,18.43,NA,0.69,18.33,NA,0.94,17.38,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 4:00,NA,NA,0.19,18.14,NA,0.44,18.33,NA,0.69,18.24,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 4:30,NA,NA,0.19,18.05,NA,0.44,18.14,NA,0.69,18.05,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 5:00,NA,NA,0.19,17.95,NA,0.44,18.05,NA,0.69,17.95,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,TRUE,night,NA,7
6/13/2019 5:30,NA,NA,0.19,17.86,NA,0.44,17.95,NA,0.69,17.86,NA,0.94,17.48,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,FALSE,day,8,NA
6/13/2019 6:00,NA,NA,0.18,17.76,NA,0.43,17.95,NA,0.68,17.76,NA,0.93,17.48,NA,1.18,15.66,NA,1.55,12.9,NA,1.83,11.26,NA,1.98,FALSE,day,8,NA
6/13/2019 6:30,NA,NA,0.18,17.67,NA,0.43,17.86,NA,0.68,17.67,NA,0.93,17.48,NA,1.18,15.66,NA,1.55,12.9,NA,1.83,11.26,NA,1.98,FALSE,day,8,NA
6/13/2019 7:00,NA,NA,0.18,17.57,NA,0.43,17.76,NA,0.68,17.67,NA,0.93,17.38,NA,1.18,15.66,NA,1.55,12.9,NA,1.83,11.27,NA,1.98,FALSE,day,8,NA
6/13/2019 7:30,NA,NA,0.18,17.57,NA,0.43,17.67,NA,0.68,17.57,NA,0.93,17.38,NA,1.18,15.66,NA,1.55,12.9,NA,1.83,11.26,NA,1.98,FALSE,day,8,NA
6/13/2019 8:00,NA,NA,0.19,17.57,NA,0.44,17.57,NA,0.69,17.48,NA,0.94,17.38,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,FALSE,day,8,NA
6/13/2019 8:30,NA,NA,0.19,17.57,NA,0.44,17.57,NA,0.69,17.48,NA,0.94,17.38,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.26,NA,1.99,FALSE,day,8,NA
6/13/2019 9:00,NA,NA,0.19,17.48,NA,0.44,17.57,NA,0.69,17.48,NA,0.94,17.38,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.27,NA,1.99,FALSE,day,8,NA
6/13/2019 9:30,NA,NA,0.19,17.67,NA,0.44,17.57,NA,0.69,17.38,NA,0.94,17.38,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.27,NA,1.99,FALSE,day,8,NA
6/13/2019 10:00,NA,NA,0.19,18.43,NA,0.44,17.86,NA,0.69,17.48,NA,0.94,17.38,NA,1.19,15.76,NA,1.56,12.9,NA,1.84,11.29,NA,1.99,FALSE,day,8,NA
6/13/2019 10:30,NA,NA,0.19,18.33,NA,0.44,17.76,NA,0.69,17.48,NA,0.94,17.38,NA,1.19,15.66,NA,1.56,12.9,NA,1.84,11.29,NA,1.99,FALSE,day,8,NA
6/13/2019 11:00,NA,NA,0.19,18.62,NA,0.44,17.95,NA,0.69,17.57,NA,0.94,17.48,NA,1.19,15.76,NA,1.56,12.9,NA,1.84,11.3,NA,1.99,FALSE,day,8,NA
6/13/2019 11:30,NA,NA,0.19,18.9,NA,0.44,18.05,NA,0.69,17.67,NA,0.94,17.38,NA,1.19,15.76,NA,1.56,12.9,NA,1.84,11.29,NA,1.99,FALSE,day,8,NA
6/13/2019 12:00,NA,NA,0.19,18.71,NA,0.44,17.95,NA,0.69,17.67,NA,0.94,17.48,NA,1.19,15.86,NA,1.56,13,NA,1.84,11.3,NA,1.99,FALSE,day,8,NA
6/13/2019 12:30,NA,NA,0.19,19.09,NA,0.44,18.24,NA,0.69,17.76,NA,0.94,17.57,NA,1.19,15.76,NA,1.56,12.9,NA,1.84,11.31,NA,1.99,FALSE,day,8,NA
6/13/2019 13:00,NA,NA,0.19,19.47,NA,0.44,18.33,NA,0.69,17.86,NA,0.94,17.48,NA,1.19,15.86,NA,1.56,12.9,NA,1.84,11.33,NA,1.99,FALSE,day,8,NA
6/13/2019 13:30,NA,NA,0.19,19.38,NA,0.44,18.33,NA,0.69,17.86,NA,0.94,17.48,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.33,NA,1.99,FALSE,day,8,NA
6/13/2019 14:00,NA,NA,0.19,19.57,NA,0.44,18.33,NA,0.69,17.86,NA,0.94,17.38,NA,1.19,15.86,NA,1.56,13,NA,1.84,11.34,NA,1.99,FALSE,day,8,NA
6/13/2019 14:30,NA,NA,0.18,19.57,NA,0.43,18.33,NA,0.68,17.86,NA,0.93,17.57,NA,1.18,15.76,NA,1.55,12.9,NA,1.83,11.34,NA,1.98,FALSE,day,8,NA
6/13/2019 15:00,NA,NA,0.19,19.76,NA,0.44,18.43,NA,0.69,17.86,NA,0.94,17.38,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.34,NA,1.99,FALSE,day,8,NA
6/13/2019 15:30,NA,NA,0.19,19.95,NA,0.44,18.43,NA,0.69,17.76,NA,0.94,17.38,NA,1.19,15.86,NA,1.56,12.9,NA,1.84,11.37,NA,1.99,FALSE,day,8,NA
6/13/2019 16:00,NA,NA,0.19,19.85,NA,0.44,18.43,NA,0.69,17.86,NA,0.94,17.38,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.35,NA,1.99,FALSE,day,8,NA
6/13/2019 16:30,NA,NA,0.19,20.33,NA,0.44,18.62,NA,0.69,17.86,NA,0.94,17.38,NA,1.19,15.76,NA,1.56,12.9,NA,1.84,11.37,NA,1.99,FALSE,day,8,NA
6/13/2019 17:00,NA,NA,0.19,20.52,NA,0.44,18.62,NA,0.69,17.86,NA,0.94,17.38,NA,1.19,15.86,NA,1.56,13.1,NA,1.84,11.39,NA,1.99,FALSE,day,8,NA
6/13/2019 17:30,NA,NA,0.18,20.42,NA,0.43,18.62,NA,0.68,17.86,NA,0.93,17.38,NA,1.18,15.86,NA,1.55,12.9,NA,1.83,11.37,NA,1.98,FALSE,day,8,NA
6/13/2019 18:00,NA,NA,0.2,20.71,NA,0.45,18.71,NA,0.7,17.95,NA,0.95,17.38,NA,1.2,15.76,NA,1.57,12.9,NA,1.85,11.37,NA,2,FALSE,day,8,NA
6/13/2019 18:30,NA,NA,0.2,20.71,NA,0.45,18.62,NA,0.7,17.86,NA,0.95,17.38,NA,1.2,15.86,NA,1.57,13,NA,1.85,11.38,NA,2,FALSE,day,8,NA
6/13/2019 19:00,NA,NA,0.19,20.71,NA,0.44,18.62,NA,0.69,17.86,NA,0.94,17.28,NA,1.19,15.86,NA,1.56,13,NA,1.84,11.37,NA,1.99,FALSE,day,8,NA
6/13/2019 19:30,NA,NA,0.19,20.81,NA,0.44,18.62,NA,0.69,17.86,NA,0.94,17.38,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.35,NA,1.99,FALSE,day,8,NA
6/13/2019 20:00,NA,NA,0.19,20.62,NA,0.44,18.62,NA,0.69,17.86,NA,0.94,17.28,NA,1.19,15.86,NA,1.56,13,NA,1.84,11.35,NA,1.99,FALSE,day,8,NA
6/13/2019 20:30,NA,NA,0.19,20.9,NA,0.44,18.71,NA,0.69,17.95,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,FALSE,day,8,NA
6/13/2019 21:00,NA,NA,0.18,20.9,NA,0.43,18.62,NA,0.68,17.86,NA,0.93,17.28,NA,1.18,15.86,NA,1.55,13,NA,1.83,11.37,NA,1.98,FALSE,day,8,NA
6/13/2019 21:30,NA,NA,0.19,20.81,NA,0.44,18.71,NA,0.69,17.95,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/13/2019 22:00,NA,NA,0.19,20.62,NA,0.44,18.71,NA,0.69,17.86,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/13/2019 22:30,NA,NA,0.19,20.42,NA,0.44,18.71,NA,0.69,17.86,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/13/2019 23:00,NA,NA,0.19,20.23,NA,0.44,18.71,NA,0.69,17.95,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/13/2019 23:30,NA,NA,0.19,19.95,NA,0.44,18.71,NA,0.69,17.86,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/14/2019 0:00,NA,NA,0.19,19.85,NA,0.44,18.71,NA,0.69,17.86,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/14/2019 0:30,NA,NA,0.19,19.66,NA,0.44,18.71,NA,0.69,17.95,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.38,NA,1.99,TRUE,night,NA,8
6/14/2019 1:00,NA,NA,0.19,19.47,NA,0.44,18.71,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/14/2019 1:30,NA,NA,0.19,19.38,NA,0.44,18.71,NA,0.69,17.86,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.39,NA,1.99,TRUE,night,NA,8
6/14/2019 2:00,NA,NA,0.19,19.19,NA,0.44,18.81,NA,0.69,17.95,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.37,NA,1.99,TRUE,night,NA,8
6/14/2019 2:30,NA,NA,0.19,19.09,NA,0.44,18.9,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.38,NA,1.99,TRUE,night,NA,8
6/14/2019 3:00,NA,NA,0.19,19,NA,0.44,18.9,NA,0.69,17.95,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.38,NA,1.99,TRUE,night,NA,8
6/14/2019 3:30,NA,NA,0.19,18.9,NA,0.44,18.9,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.39,NA,1.99,TRUE,night,NA,8
6/14/2019 4:00,NA,NA,0.19,18.81,NA,0.44,18.81,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.86,NA,1.56,13,NA,1.84,11.39,NA,1.99,TRUE,night,NA,8
6/14/2019 4:30,NA,NA,0.19,18.81,NA,0.44,18.81,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.39,NA,1.99,TRUE,night,NA,8
6/14/2019 5:00,NA,NA,0.19,18.71,NA,0.44,18.71,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.38,NA,1.99,TRUE,night,NA,8
6/14/2019 5:30,NA,NA,0.19,18.62,NA,0.44,18.71,NA,0.69,17.95,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.38,NA,1.99,FALSE,day,9,NA
6/14/2019 6:00,NA,NA,0.19,18.52,NA,0.44,18.62,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.39,NA,1.99,FALSE,day,9,NA
6/14/2019 6:30,NA,NA,0.19,18.52,NA,0.44,18.62,NA,0.69,17.86,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.39,NA,1.99,FALSE,day,9,NA
6/14/2019 7:00,NA,NA,0.18,18.43,NA,0.43,18.52,NA,0.68,17.86,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13,NA,1.83,11.38,NA,1.98,FALSE,day,9,NA
6/14/2019 7:30,NA,NA,0.18,18.43,NA,0.43,18.52,NA,0.68,17.86,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13,NA,1.83,11.38,NA,1.98,FALSE,day,9,NA
6/14/2019 8:00,NA,NA,0.19,18.43,NA,0.44,18.52,NA,0.69,17.95,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13,NA,1.84,11.39,NA,1.99,FALSE,day,9,NA
6/14/2019 8:30,NA,NA,0.18,18.43,NA,0.43,18.52,NA,0.68,17.95,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13,NA,1.83,11.39,NA,1.98,FALSE,day,9,NA
6/14/2019 9:00,NA,NA,0.18,18.52,NA,0.43,18.52,NA,0.68,17.95,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.38,NA,1.98,FALSE,day,9,NA
6/14/2019 9:30,NA,NA,0.19,18.62,NA,0.44,18.62,NA,0.69,17.95,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13.1,NA,1.84,11.39,NA,1.99,FALSE,day,9,NA
6/14/2019 10:00,NA,NA,0.19,18.9,NA,0.44,18.62,NA,0.69,17.95,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13.1,NA,1.84,11.41,NA,1.99,FALSE,day,9,NA
6/14/2019 10:30,NA,NA,0.18,18.9,NA,0.43,18.71,NA,0.68,18.05,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.45,NA,1.98,FALSE,day,9,NA
6/14/2019 11:00,NA,NA,0.19,19.28,NA,0.44,18.9,NA,0.69,18.05,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13.1,NA,1.84,11.46,NA,1.99,FALSE,day,9,NA
6/14/2019 11:30,NA,NA,0.19,19.28,NA,0.44,18.81,NA,0.69,18.14,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13.1,NA,1.84,11.47,NA,1.99,FALSE,day,9,NA
6/14/2019 12:00,NA,NA,0.19,19.47,NA,0.44,18.81,NA,0.69,18.14,NA,0.94,17.28,NA,1.19,15.76,NA,1.56,13.1,NA,1.84,11.5,NA,1.99,FALSE,day,9,NA
6/14/2019 12:30,NA,NA,0.18,19.85,NA,0.43,19,NA,0.68,18.24,NA,0.93,17.28,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,FALSE,day,9,NA
6/14/2019 13:00,NA,NA,0.18,19.85,NA,0.43,18.9,NA,0.68,18.24,NA,0.93,17.28,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.51,NA,1.98,FALSE,day,9,NA
6/14/2019 13:30,NA,NA,0.18,19.95,NA,0.43,18.9,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.86,NA,1.55,13.1,NA,1.83,11.54,NA,1.98,FALSE,day,9,NA
6/14/2019 14:00,NA,NA,0.19,19.76,NA,0.44,18.81,NA,0.69,18.05,NA,0.94,17.28,NA,1.19,15.86,NA,1.56,12.9,NA,1.84,11.54,NA,1.99,FALSE,day,9,NA
6/14/2019 14:30,NA,NA,0.18,19.95,NA,0.43,18.9,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.86,NA,1.55,13.1,NA,1.83,11.51,NA,1.98,FALSE,day,9,NA
6/14/2019 15:00,NA,NA,0.18,20.33,NA,0.43,19.09,NA,0.68,18.24,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.2,NA,1.83,11.58,NA,1.98,FALSE,day,9,NA
6/14/2019 15:30,NA,NA,0.18,20.14,NA,0.43,19,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.95,NA,1.55,13,NA,1.83,11.54,NA,1.98,FALSE,day,9,NA
6/14/2019 16:00,NA,NA,0.18,20.33,NA,0.43,19.09,NA,0.68,18.24,NA,0.93,17.28,NA,1.18,15.76,NA,1.55,13,NA,1.83,11.52,NA,1.98,FALSE,day,9,NA
6/14/2019 16:30,NA,NA,0.18,20.42,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.2,NA,1.83,11.52,NA,1.98,FALSE,day,9,NA
6/14/2019 17:00,NA,NA,0.18,20.23,NA,0.43,19,NA,0.68,18.24,NA,0.93,17.28,NA,1.18,15.95,NA,1.55,13,NA,1.83,11.51,NA,1.98,FALSE,day,9,NA
6/14/2019 17:30,NA,NA,0.18,20.42,NA,0.43,19,NA,0.68,18.24,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.2,NA,1.83,11.48,NA,1.98,FALSE,day,9,NA
6/14/2019 18:00,NA,NA,0.19,20.42,NA,0.44,19.09,NA,0.69,18.24,NA,0.94,17.19,NA,1.19,15.76,NA,1.56,13.1,NA,1.84,11.48,NA,1.99,FALSE,day,9,NA
6/14/2019 18:30,NA,NA,0.19,20.52,NA,0.44,19.09,NA,0.69,18.14,NA,0.94,17.19,NA,1.19,15.86,NA,1.56,13.1,NA,1.84,11.51,NA,1.99,FALSE,day,9,NA
6/14/2019 19:00,NA,NA,0.17,20.52,NA,0.42,19.09,NA,0.67,18.24,NA,0.92,17.19,NA,1.17,15.76,NA,1.54,13.1,NA,1.82,11.48,NA,1.97,FALSE,day,9,NA
6/14/2019 19:30,NA,NA,0.18,20.52,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,FALSE,day,9,NA
6/14/2019 20:00,NA,NA,0.18,20.71,NA,0.43,19.09,NA,0.68,18.24,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.48,NA,1.98,FALSE,day,9,NA
6/14/2019 20:30,NA,NA,0.18,20.71,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.86,NA,1.55,13.1,NA,1.83,11.46,NA,1.98,FALSE,day,9,NA
6/14/2019 21:00,NA,NA,0.17,20.81,NA,0.42,19.09,NA,0.67,18.24,NA,0.92,17.19,NA,1.17,15.76,NA,1.54,13.1,NA,1.82,11.47,NA,1.97,FALSE,day,9,NA
6/14/2019 21:30,NA,NA,0.18,20.9,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.86,NA,1.55,13.1,NA,1.83,11.48,NA,1.98,TRUE,night,NA,9
6/14/2019 22:00,NA,NA,0.18,21,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/14/2019 22:30,NA,NA,0.18,21,NA,0.43,19.09,NA,0.68,18.24,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/14/2019 23:00,NA,NA,0.17,21.09,NA,0.42,19.09,NA,0.67,18.24,NA,0.92,17.19,NA,1.17,15.76,NA,1.54,13.1,NA,1.82,11.46,NA,1.97,TRUE,night,NA,9
6/14/2019 23:30,NA,NA,0.18,21.09,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.09,NA,1.18,15.86,NA,1.55,13.1,NA,1.83,11.46,NA,1.98,TRUE,night,NA,9
6/15/2019 0:00,NA,NA,0.18,21.09,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/15/2019 0:30,NA,NA,0.18,21.09,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/15/2019 1:00,NA,NA,0.18,21.09,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/15/2019 1:30,NA,NA,0.18,21,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.46,NA,1.98,TRUE,night,NA,9
6/15/2019 2:00,NA,NA,0.18,20.9,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.19,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/15/2019 2:30,NA,NA,0.18,20.71,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.09,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/15/2019 3:00,NA,NA,0.17,20.71,NA,0.42,19.09,NA,0.67,18.14,NA,0.92,17.09,NA,1.17,15.76,NA,1.54,13.1,NA,1.82,11.47,NA,1.97,TRUE,night,NA,9
6/15/2019 3:30,NA,NA,0.18,20.52,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.09,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/15/2019 4:00,NA,NA,0.18,20.42,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.09,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.47,NA,1.98,TRUE,night,NA,9
6/15/2019 4:30,NA,NA,0.18,20.33,NA,0.43,19.09,NA,0.68,18.14,NA,0.93,17.09,NA,1.18,15.76,NA,1.55,13.1,NA,1.83,11.48,NA,1.98,TRUE,night,NA,9
