DateTime,TemperatureAboveSurface_degC,LightAboveSurface_units,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_Lux,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light_Lux,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light_Lux,SensorD_DepthFromTop_m,SensorD_Temp_degC,SensorD_Light_Lux,SensorE_DepthFromTop_m,SensorE_Temp_degC,SensorE_Light_Lux,SensorF_DepthFromTop_m,SensorF_Temp_degC,SensorF_Light_Lux,PondMaxDepth_m
6/29/2018 3:50,17.37,NA,0,21.29,NA,0.5,21.29,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 4:00,17.4,NA,0,21.27,NA,0.5,21.27,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 4:10,17.4,NA,0,21.22,NA,0.5,21.22,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 4:20,17.42,NA,0,21.17,NA,0.5,21.17,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 4:30,17.59,NA,0,21.15,NA,0.5,21.15,0,1,17.09,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 4:40,17.9,NA,0,21.1,NA,0.5,21.1,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 4:50,18.09,NA,0,21.08,NA,0.5,21.08,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 5:00,18.16,NA,0,21.03,NA,0.5,21.03,0,1,17.09,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 5:10,18.06,NA,0,21,NA,0.5,21,0,1,17,0,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 5:20,17.99,NA,0,20.98,NA,0.5,20.98,0,1,17.09,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 5:30,17.9,NA,0,20.96,NA,0.5,20.96,0,1,17.09,0,1.5,14.9,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 5:40,17.87,NA,0,20.91,NA,0.5,20.91,0,1,17.09,0,1.5,14.9,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 5:50,17.99,NA,0,20.89,NA,0.5,20.89,0,1,17.09,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 6:00,18.16,NA,0,20.84,NA,0.5,20.84,10.8,1,17.09,0,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 6:10,18.25,NA,0,20.84,NA,0.5,20.84,32.3,1,17.19,10.8,1.5,14.9,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 6:20,18.3,NA,0,20.79,NA,0.5,20.79,43.1,1,17.09,10.8,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 6:30,18.35,NA,0,20.77,NA,0.5,20.77,64.6,1,17.09,32.3,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 6:40,18.28,NA,0,20.74,NA,0.5,20.74,64.6,1,17,32.3,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 6:50,18.25,NA,0,20.72,NA,0.5,20.72,107.6,1,17,53.8,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 7:00,18.28,NA,0,20.7,NA,0.5,20.7,139.9,1,17.09,75.3,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 7:10,18.25,NA,0,20.67,NA,0.5,20.67,193.8,1,17.09,96.9,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 7:20,18.3,NA,0,20.65,NA,0.5,20.65,247.6,1,17.09,107.6,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 7:30,18.42,NA,0,20.65,NA,0.5,20.65,269.1,1,17.09,129.2,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 7:40,18.63,NA,0,20.62,NA,0.5,20.62,333.7,1,17.09,150.7,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 7:50,18.75,NA,0,20.62,NA,0.5,20.62,398.3,1,17.09,172.2,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 8:00,18.97,NA,0,20.62,NA,0.5,20.62,430.6,1,17.09,193.8,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 8:10,19.23,NA,0,20.6,NA,0.5,20.6,505.9,1,17.09,236.8,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 8:20,19.7,NA,0,20.62,NA,0.5,20.62,635.1,1,17.09,258.3,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 8:30,20.06,NA,0,20.62,NA,0.5,20.62,710.4,1,17.09,312.2,1.5,14.71,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 8:40,20.47,NA,0,20.62,NA,0.5,20.62,602.8,1,17.09,312.2,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 8:50,20.68,NA,0,20.67,NA,0.5,20.67,710.4,1,17.09,322.9,1.5,14.71,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 9:00,20.89,NA,0,20.7,NA,0.5,20.7,807.3,1,17.09,398.3,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 9:10,21.18,NA,0,20.72,NA,0.5,20.72,775,1,17.09,462.9,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 9:20,21.37,NA,0,20.74,NA,0.5,20.74,968.8,1,17.09,516.7,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 9:30,21.68,NA,0,20.81,NA,0.5,20.81,1065.6,1,17.09,602.8,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 9:40,22.09,NA,0,20.98,NA,0.5,20.98,1108.7,1,17.09,592,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 9:50,22.49,NA,0,21.39,NA,0.5,21.39,1463.9,1,17.09,828.8,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 10:00,22.93,NA,0,21.41,NA,0.5,21.41,2238.9,1,17.09,1313.2,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 10:10,23.38,NA,0,21.6,NA,0.5,21.6,1980.6,1,17.09,1119.5,1.5,14.71,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 10:20,23.77,NA,0,22.06,NA,0.5,22.06,2669.5,1,17.19,1324,1.5,14.9,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 10:30,24.01,NA,0,22.13,NA,0.5,22.13,3788.9,1,17.09,1636.1,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 10:40,24.39,NA,0,21.98,NA,0.5,21.98,3444.5,1,17.09,1550,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 10:50,23.98,NA,0,22.32,NA,0.5,22.32,2755.6,1,17.19,1001,1.5,15,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 11:00,23.05,NA,0,22.01,NA,0.5,22.01,947.2,1,17.19,516.7,1.5,14.9,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 11:10,22.23,NA,0,22.06,NA,0.5,22.06,473.6,1,17.09,279.9,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 11:20,21.56,NA,0,21.94,NA,0.5,21.94,236.8,1,17.09,118.4,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 11:30,21.18,NA,0,21.82,NA,0.5,21.82,107.6,1,17.19,64.6,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 11:40,20.8,NA,0,21.74,NA,0.5,21.74,75.3,1,17.09,43.1,1.5,14.81,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 11:50,20.54,NA,0,21.72,NA,0.5,21.72,32.3,1,17.09,10.8,1.5,14.81,0,2,11.76,0,2.5,9.25,0,2.5
6/29/2018 12:00,18.85,NA,0,21.31,NA,0.5,21.31,0,1,17.09,0,1.5,14.81,0,2,11.76,0,2.5,9.35,0,2.5
6/29/2018 12:10,18.4,NA,0,20.58,NA,0.5,20.58,21.5,1,17.19,10.8,1.5,15.28,0,2,12.14,0,2.5,9.25,0,2.5
6/29/2018 12:20,18.11,NA,0,20.62,NA,0.5,20.62,53.8,1,17.48,32.3,1.5,14.42,0,2,11.46,0,2.5,9.15,0,2.5
6/29/2018 12:30,18.13,NA,0,20.81,NA,0.5,20.81,86.1,1,17,53.8,1.5,14.81,0,2,12.53,0,2.5,9.25,0,2.5
6/29/2018 12:40,18.18,NA,0,20.89,NA,0.5,20.89,183,1,17.09,86.1,1.5,15.28,0,2,11.37,0,2.5,9.05,0,2.5
6/29/2018 12:50,18.3,NA,0,20.84,NA,0.5,20.84,215.3,1,17.28,53.8,1.5,15,0,2,11.56,0,2.5,9.45,0,2.5
6/29/2018 13:00,18.49,NA,0,20.79,NA,0.5,20.79,258.3,1,17.38,53.8,1.5,14.71,0,2,12.14,0,2.5,9.45,0,2.5
6/29/2018 13:10,18.28,NA,0,20.79,NA,0.5,20.79,775,1,17.57,118.4,1.5,14.71,0,2,12.05,0,2.5,9.15,0,2.5
6/29/2018 13:20,18.3,NA,0,20.77,NA,0.5,20.77,1302.4,1,17.28,204.5,1.5,15,21.5,2,12.24,0,2.5,9.45,0,2.5
6/29/2018 13:30,18.66,NA,0,20.81,NA,0.5,20.81,1808.3,1,17.19,193.8,1.5,15.09,10.8,2,11.46,0,2.5,9.64,0,2.5
6/29/2018 13:40,19.18,NA,0,20.89,NA,0.5,20.89,2497.2,1,17.28,462.9,1.5,15.09,43.1,2,11.76,0,2.5,9.84,0,2.5
6/29/2018 13:50,19.44,NA,0,20.93,NA,0.5,20.93,2669.5,1,17.19,710.4,1.5,15.09,64.6,2,12.05,0,2.5,9.45,0,2.5
6/29/2018 14:00,19.51,NA,0,21.2,NA,0.5,21.2,1808.3,1,17.28,333.7,1.5,14.81,10.8,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 14:10,19.89,NA,0,21.39,NA,0.5,21.39,2238.9,1,17.28,549,1.5,14.81,21.5,2,11.95,0,2.5,9.35,0,2.5
6/29/2018 14:20,20.3,NA,0,21.46,NA,0.5,21.46,4650,1,17.38,979.5,1.5,14.71,118.4,2,11.95,0,2.5,9.45,0,2.5
6/29/2018 14:30,20.94,NA,0,21.7,NA,0.5,21.7,6200,1,17.38,1636.1,1.5,14.81,301.4,2,11.66,0,2.5,9.64,0,2.5
6/29/2018 14:40,21.42,NA,0,22.22,NA,0.5,22.22,6200,1,17.38,1173.3,1.5,15,215.3,2,11.66,0,2.5,9.64,0,2.5
6/29/2018 14:50,22.04,NA,0,22.61,NA,0.5,22.61,7577.8,1,17.38,1808.3,1.5,15.09,150.7,2,11.76,0,2.5,9.35,0,2.5
6/29/2018 15:00,22.52,NA,0,23.11,NA,0.5,23.11,8611.2,1,17.38,1894.5,1.5,15.09,226,2,11.95,0,2.5,9.35,0,2.5
6/29/2018 15:10,23.07,NA,0,23.01,NA,0.5,23.01,8611.2,1,17.38,1980.6,1.5,15,139.9,2,12.05,0,2.5,9.35,0,2.5
6/29/2018 15:20,23.53,NA,0,23.81,NA,0.5,23.81,7233.4,1,17.38,1356.3,1.5,14.81,279.9,2,11.95,0,2.5,9.35,0,2.5
6/29/2018 15:30,24.27,NA,0,23.64,NA,0.5,23.64,6544.5,1,17.28,1302.4,1.5,14.81,279.9,2,11.85,0,2.5,9.54,0,2.5
6/29/2018 15:40,24.63,NA,0,23.85,NA,0.5,23.85,6544.5,1,17.38,1356.3,1.5,14.81,290.6,2,11.76,0,2.5,9.54,0,2.5
6/29/2018 15:50,24.88,NA,0,23.95,NA,0.5,23.95,6200,1,17.28,1302.4,1.5,14.81,236.8,2,11.76,0,2.5,9.54,0,2.5
6/29/2018 16:00,24.95,NA,0,24.72,NA,0.5,24.72,5166.7,1,17.28,990.3,1.5,14.81,172.2,2,11.76,0,2.5,9.35,0,2.5
6/29/2018 16:10,25.14,NA,0,24.46,NA,0.5,24.46,6200,1,17.38,1173.3,1.5,14.9,118.4,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 16:20,25.38,NA,0,25.47,NA,0.5,25.47,2583.4,1,17.38,570.5,1.5,14.9,129.2,2,11.95,0,2.5,9.35,0,2.5
6/29/2018 16:30,25.48,NA,0,24.84,NA,0.5,24.84,5511.1,1,17.28,904.2,1.5,14.9,204.5,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 16:40,25.72,NA,0,24.55,NA,0.5,24.55,2497.2,1,17.28,484.4,1.5,14.9,75.3,2,11.95,0,2.5,9.45,0,2.5
6/29/2018 16:50,25.97,NA,0,24.67,NA,0.5,24.67,1087.2,1,17.28,215.3,1.5,14.81,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 17:00,25.94,NA,0,24.75,NA,0.5,24.75,990.3,1,17.28,204.5,1.5,14.81,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 17:10,26.14,NA,0,24.65,NA,0.5,24.65,1334.7,1,17.28,258.3,1.5,14.81,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 17:20,26.41,NA,0,24.94,NA,0.5,24.94,1636.1,1,17.38,215.3,1.5,14.9,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 17:30,26.5,NA,0,24.82,NA,0.5,24.82,914.9,1,17.28,226,1.5,14.9,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 17:40,26.48,NA,0,25.13,NA,0.5,25.13,818.1,1,17.28,204.5,1.5,14.81,43.1,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 17:50,26.75,NA,0,25.28,NA,0.5,25.28,861.1,1,17.28,236.8,1.5,14.9,32.3,2,11.85,0,2.5,9.35,0,2.5
6/29/2018 18:00,26.72,NA,0,25.06,NA,0.5,25.06,882.6,1,17.28,204.5,1.5,14.9,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 18:10,26.72,NA,0,25.3,NA,0.5,25.3,947.2,1,17.28,193.8,1.5,14.9,21.5,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 18:20,26.8,NA,0,25.33,NA,0.5,25.33,861.1,1,17.28,344.4,1.5,14.81,64.6,2,11.95,0,2.5,9.45,0,2.5
6/29/2018 18:30,26.87,NA,0,25.28,NA,0.5,25.28,1054.9,1,17.38,215.3,1.5,14.9,43.1,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 18:40,23.93,NA,0,25.23,NA,0.5,25.23,990.3,1,17.28,279.9,1.5,15,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 18:50,22.71,NA,0,24.96,NA,0.5,24.96,667.4,1,17.28,193.8,1.5,14.9,32.3,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 19:00,22.28,NA,0,24.77,NA,0.5,24.77,721.2,1,17.28,258.3,1.5,14.81,21.5,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 19:10,22.23,NA,0,24.46,NA,0.5,24.46,1097.9,1,17.28,355.2,1.5,14.9,10.8,2,11.85,0,2.5,9.35,0,2.5
6/29/2018 19:20,22.37,NA,0,24.02,NA,0.5,24.02,807.3,1,17.38,215.3,1.5,14.81,21.5,2,11.76,0,2.5,9.35,0,2.5
6/29/2018 19:30,22.37,NA,0,24.21,NA,0.5,24.21,731.9,1,17.19,161.5,1.5,14.71,10.8,2,11.95,0,2.5,9.45,0,2.5
6/29/2018 19:40,22.35,NA,0,23.88,NA,0.5,23.88,387.5,1,17.19,96.9,1.5,14.9,0,2,11.85,0,2.5,9.25,0,2.5
6/29/2018 19:50,22.26,NA,0,23.76,NA,0.5,23.76,387.5,1,17.38,96.9,1.5,14.81,10.8,2,11.76,0,2.5,9.35,0,2.5
6/29/2018 20:00,22.06,NA,0,23.71,NA,0.5,23.71,376.7,1,17.28,107.6,1.5,14.71,10.8,2,11.95,0,2.5,9.64,0,2.5
6/29/2018 20:10,22.11,NA,0,23.66,NA,0.5,23.66,376.7,1,17.28,107.6,1.5,14.61,10.8,2,11.95,0,2.5,9.15,0,2.5
6/29/2018 20:20,22.23,NA,0,23.64,NA,0.5,23.64,376.7,1,17.19,86.1,1.5,14.9,0,2,11.76,0,2.5,9.35,0,2.5
6/29/2018 20:30,22.06,NA,0,23.59,NA,0.5,23.59,226,1,17.28,53.8,1.5,14.9,0,2,11.76,0,2.5,9.45,0,2.5
6/29/2018 20:40,22.04,NA,0,23.49,NA,0.5,23.49,183,1,17.28,43.1,1.5,14.71,0,2,11.85,0,2.5,9.54,0,2.5
6/29/2018 20:50,21.94,NA,0,23.4,NA,0.5,23.4,322.9,1,17.28,96.9,1.5,14.81,0,2,11.95,0,2.5,9.25,0,2.5
6/29/2018 21:00,21.97,NA,0,23.35,NA,0.5,23.35,150.7,1,17.28,43.1,1.5,14.81,0,2,11.85,0,2.5,9.35,0,2.5
6/29/2018 21:10,21.97,NA,0,23.32,NA,0.5,23.32,107.6,1,17.28,21.5,1.5,14.71,0,2,11.95,0,2.5,9.45,0,2.5
6/29/2018 21:20,21.94,NA,0,23.28,NA,0.5,23.28,53.8,1,17.28,10.8,1.5,14.81,0,2,11.85,0,2.5,9.54,0,2.5
6/29/2018 21:30,21.9,NA,0,23.18,NA,0.5,23.18,21.5,1,17.28,0,1.5,14.9,0,2,11.76,0,2.5,9.54,0,2.5
6/29/2018 21:40,21.87,NA,0,23.13,NA,0.5,23.13,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 21:50,21.8,NA,0,23.04,NA,0.5,23.04,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.35,0,2.5
6/29/2018 22:00,21.54,NA,0,22.89,NA,0.5,22.89,0,1,17.09,0,1.5,14.71,0,2,11.95,0,2.5,9.35,0,2.5
6/29/2018 22:10,21.23,NA,0,22.8,NA,0.5,22.8,0,1,17.19,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/29/2018 22:20,21.13,NA,0,22.77,NA,0.5,22.77,0,1,17.19,0,1.5,14.71,0,2,11.76,0,2.5,9.54,0,2.5
6/29/2018 22:30,20.99,NA,0,22.68,NA,0.5,22.68,0,1,17.09,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/29/2018 22:40,20.87,NA,0,22.58,NA,0.5,22.58,0,1,17.19,0,1.5,14.81,0,2,11.76,0,2.5,9.45,0,2.5
6/29/2018 22:50,20.75,NA,0,22.51,NA,0.5,22.51,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 23:00,20.73,NA,0,22.46,NA,0.5,22.46,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 23:10,20.61,NA,0,22.41,NA,0.5,22.41,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 23:20,20.56,NA,0,22.37,NA,0.5,22.37,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/29/2018 23:30,20.58,NA,0,22.29,NA,0.5,22.29,0,1,17.19,0,1.5,14.81,0,2,11.76,0,2.5,9.45,0,2.5
6/29/2018 23:40,20.58,NA,0,22.25,NA,0.5,22.25,0,1,17.09,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/29/2018 23:50,20.56,NA,0,22.22,NA,0.5,22.22,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 0:00,20.58,NA,0,22.17,NA,0.5,22.17,0,1,17.28,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 0:10,20.58,NA,0,22.13,NA,0.5,22.13,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 0:20,20.58,NA,0,22.08,NA,0.5,22.08,0,1,17.28,0,1.5,14.81,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 0:30,20.56,NA,0,22.01,NA,0.5,22.01,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 0:40,20.51,NA,0,21.98,NA,0.5,21.98,0,1,17.28,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 0:50,20.56,NA,0,21.96,NA,0.5,21.96,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 1:00,20.58,NA,0,21.91,NA,0.5,21.91,0,1,17.09,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 1:10,20.54,NA,0,21.89,NA,0.5,21.89,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 1:20,20.49,NA,0,21.86,NA,0.5,21.86,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 1:30,20.49,NA,0,21.82,NA,0.5,21.82,0,1,17.28,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 1:40,20.49,NA,0,21.77,NA,0.5,21.77,0,1,17.28,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 1:50,20.49,NA,0,21.74,NA,0.5,21.74,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.35,0,2.5
6/30/2018 2:00,20.47,NA,0,21.7,NA,0.5,21.7,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 2:10,20.54,NA,0,21.67,NA,0.5,21.67,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 2:20,20.54,NA,0,21.65,NA,0.5,21.65,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 2:30,20.56,NA,0,21.63,NA,0.5,21.63,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 2:40,20.51,NA,0,21.6,NA,0.5,21.6,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 2:50,20.49,NA,0,21.58,NA,0.5,21.58,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 3:00,20.47,NA,0,21.53,NA,0.5,21.53,0,1,17.28,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 3:10,20.73,NA,0,21.51,NA,0.5,21.51,0,1,17.28,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 3:20,20.92,NA,0,21.46,NA,0.5,21.46,0,1,17.28,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 3:30,20.99,NA,0,21.46,NA,0.5,21.46,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 3:40,21.18,NA,0,21.43,NA,0.5,21.43,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 3:50,21.28,NA,0,21.43,NA,0.5,21.43,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 4:00,21.35,NA,0,21.43,NA,0.5,21.43,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 4:10,21.49,NA,0,21.41,NA,0.5,21.41,0,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 4:20,21.49,NA,0,21.41,NA,0.5,21.41,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 4:30,21.51,NA,0,21.41,NA,0.5,21.41,0,1,17.19,0,1.5,14.61,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 4:40,21.56,NA,0,21.39,NA,0.5,21.39,0,1,17.09,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 4:50,21.3,NA,0,21.41,NA,0.5,21.41,0,1,17.19,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 5:00,21.06,NA,0,21.41,NA,0.5,21.41,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 5:10,20.97,NA,0,21.36,NA,0.5,21.36,0,1,17.19,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 5:20,20.87,NA,0,21.34,NA,0.5,21.34,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 5:30,20.85,NA,0,21.31,NA,0.5,21.31,0,1,17.09,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 5:40,20.75,NA,0,21.31,NA,0.5,21.31,0,1,17.19,0,1.5,14.61,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 5:50,20.73,NA,0,21.31,NA,0.5,21.31,0,1,17.19,0,1.5,14.61,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 6:00,20.75,NA,0,21.31,NA,0.5,21.31,0,1,17.19,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 6:10,20.73,NA,0,21.29,NA,0.5,21.29,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 6:20,20.63,NA,0,21.27,NA,0.5,21.27,0,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 6:30,20.61,NA,0,21.27,NA,0.5,21.27,32.3,1,17.28,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 6:40,20.49,NA,0,21.27,NA,0.5,21.27,64.6,1,17.09,10.8,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 6:50,20.39,NA,0,21.24,NA,0.5,21.24,53.8,1,17.19,10.8,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 7:00,20.3,NA,0,21.22,NA,0.5,21.22,0,1,17.09,0,1.5,14.71,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 7:10,20.28,NA,0,21.2,NA,0.5,21.2,0,1,17.09,0,1.5,14.81,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 7:20,19.99,NA,0,21.17,NA,0.5,21.17,21.5,1,17.19,0,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 7:30,19.61,NA,0,21.17,NA,0.5,21.17,53.8,1,17.19,10.8,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 7:40,19.47,NA,0,21.12,NA,0.5,21.12,32.3,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.35,0,2.5
6/30/2018 7:50,19.51,NA,0,21.08,NA,0.5,21.08,10.8,1,17.19,0,1.5,14.81,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 8:00,19.44,NA,0,21.05,NA,0.5,21.05,32.3,1,17.19,0,1.5,14.71,0,2,11.85,0,2.5,9.45,0,2.5
6/30/2018 8:10,19.97,NA,0,21.03,NA,0.5,21.03,43.1,1,17.19,10.8,1.5,14.81,0,2,11.76,0,2.5,9.45,0,2.5
6/30/2018 8:20,19.97,NA,0,21,NA,0.5,21,96.9,1,17.19,21.5,1.5,14.81,0,2,11.85,0,2.5,9.45,0,2.5
