lake,Datetime,St,mean_rho,Zg,Zv,mean_depth,lake_area,surface_temp,bottom_temp,therm_dep,max_depth
TR,1998-10-21,129.730453731578,999.879500381407,21.1053239404729,21.104413950976,14.6,15175759.2300962,10.7,5.3,18.1529018109583,31
TR,1998-11-13,0.127965129816815,999.955331787875,21.1044148485146,21.104413950976,14.6,15175759.2300962,6.3,6.3,29.5,31
TR,1999-01-20,18.9545909471112,999.918648099736,21.1045469020518,21.104413950976,14.6,15175759.2300962,0.1,1.8,19.4533499334827,31
TR,1999-02-26,14.7752646133013,999.926298820023,20.7766330253609,20.7765260784107,14.6,15175759.2300962,0,1.4,11.4863315304277,31
TR,1999-03-26,NA,NA,NA,21.104413950976,14.6,15175759.2300962,0.3,NA,NA,31
TR,1999-05-10,17.0538561514841,999.943638954439,20.7766495162187,20.7765260784107,14.6,15175759.2300962,7.4,6.2,17.2297978211857,31
TR,1999-05-17,58.2668044028517,999.929907912842,20.7769478261559,20.7765260784107,14.6,15175759.2300962,12.2,6.1,6.73151485404925,31
TR,1999-06-08,225.5019296434,999.825538130878,20.7781584805846,20.7765260784107,14.6,15175759.2300962,17.8,6.4,8.55922774253208,31
TR,1999-06-15,261.375338179653,999.81874082569,21.1062474700908,21.104413950976,14.6,15175759.2300962,19.9,6.2,7.51567565930843,31
TR,1999-06-29,318.067125294885,999.786975098415,21.1066452276038,21.104413950976,14.6,15175759.2300962,19.7,7.1,9.51860760244342,31
TR,1999-07-12,372.095618646667,999.757820042441,21.107024319678,21.104413950976,14.6,15175759.2300962,20.6,6.4,9.85248125371921,31
TR,1999-07-27,499.83379763333,999.68624142959,21.1079206945593,21.104413950976,14.6,15175759.2300962,24.1,6.8,9.71853096494964,31
TR,1999-08-09,NA,NA,NA,21.104413950976,14.6,15175759.2300962,21.4,NA,NA,31
TR,1999-08-23,435.233537734087,999.69977402934,20.7796771181978,20.7765260784107,14.6,15175759.2300962,20.6,6.3,11.1917206309102,31
TR,1999-09-08,453.632486387399,999.702201586245,21.1075965037002,21.104413950976,14.6,15175759.2300962,20.4,6.4,11.5039430297083,31
TR,1999-09-21,286.181181860326,999.775933523431,21.1064215662993,21.104413950976,14.6,15175759.2300962,15.9,6.4,13.2854914627103,31
TR,1999-10-05,162.419035505723,999.833313593388,21.1055532859562,21.104413950976,14.6,15175759.2300962,12.2,6.4,16.1869528272919,31
TR,1999-10-18,90.6328920741943,999.870036547729,21.1050496980818,21.104413950976,14.6,15175759.2300962,10.1,6.4,17.9153660799825,31
TR,1999-11-08,1.86238409241117,999.924314702879,21.1044270140153,21.104413950976,14.6,15175759.2300962,7.5,7,9.90278254875093,31
TR,2000-01-19,6.08802102033153,999.985752209165,21.1044566506381,21.104413950976,14.6,15175759.2300962,0.6,3.3,5.32781362559253,31
TR,2000-02-24,6.07505802996563,999.98802961982,21.1044565596223,21.104413950976,14.6,15175759.2300962,0.5,3.5,4.86065835409044,31
TR,2000-04-10,-0.245334765523143,999.9989879588,21.10441223029,21.104413950976,14.6,15175759.2300962,4.3,3.6,12.2502802155423,31
TR,2000-04-24,0.7558878467797,999.999091648236,21.1044192524894,21.104413950976,14.6,15175759.2300962,5.2,4.1,4.64183035236381,31
TR,2000-05-01,20.2286447743645,999.986971804145,21.1045558288112,21.104413950976,14.6,15175759.2300962,8.1,4.3,NA,31
TR,2000-05-16,109.629247015466,999.923697412308,21.1051829073079,21.104413950976,14.6,15175759.2300962,11.8,4.8,11.3840286022249,31
TR,2000-05-31,187.888294641111,999.88107024582,21.1057318844399,21.104413950976,14.6,15175759.2300962,15.3,5.1,9.74418735678407,31
TR,2000-06-12,263.037071375946,999.835316041258,21.1062590963763,21.104413950976,14.6,15175759.2300962,17.6,5.3,9.89904679366103,31
TR,2000-06-27,363.682966374636,999.776692132833,21.1069652540958,21.104413950976,14.6,15175759.2300962,18.5,5.5,11.4075831086815,31
TR,2000-07-11,445.701110880879,999.730759435141,21.1075407701697,21.104413950976,14.6,15175759.2300962,23,5.6,8.73249850655946,31
TR,2000-07-25,489.222119882984,999.680299606575,21.1078462653468,21.104413950976,14.6,15175759.2300962,20.5,5.9,12.1202889901577,31
TR,2000-08-07,490.774058008746,999.683604905987,20.7800792825226,20.7765260784107,14.6,15175759.2300962,21.4,5.9,11.3384446859699,31
TR,2000-08-22,509.946822231848,999.670141451678,21.1079917033319,21.104413950976,14.6,15175759.2300962,20.8,5.9,12.1038365097291,31
TR,2000-09-05,467.65535432503,999.692092047778,21.1076949172154,21.104413950976,14.6,15175759.2300962,19.8,5.9,12.3950147074058,31
TR,2000-09-19,394.433771330045,999.713949411778,21.1071811503274,21.104413950976,14.6,15175759.2300962,17.3,6.1,14.2345817368208,31
TR,2000-10-04,NA,NA,NA,20.9224709515848,14.6,15175759.2300962,14.1,NA,NA,31
TR,2000-10-18,153.415178072553,999.83132736765,21.1054901279497,21.104413950976,14.6,15175759.2300962,11.9,6.2,16.7271463681147,31
TR,2000-10-31,124.346624151582,999.839295188158,21.1052862108719,21.104413950976,14.6,15175759.2300962,10.9,6.2,18.9823972285855,31
TR,2000-11-22,0.105597744080324,999.994720352839,21.1044146916022,21.104413950976,14.6,15175759.2300962,4.9,4.8,2.91906383079939,31
TR,2001-01-25,8.14924395120198,999.981697271396,21.1044711077061,21.104413950976,14.6,15175759.2300962,0.7,3.2,7.05610247835412,31
TR,2001-02-27,7.89966781693918,999.984274035349,21.1044693570996,21.104413950976,14.6,15175759.2300962,0.4,3.3,5.45900702138394,31
TR,2001-04-06,5.49707339641254,999.987278731401,21.1044525058393,21.104413950976,14.6,15175759.2300962,1,3.5,6.44172731856315,31
TR,2001-05-02,6.36381739346529,999.969534628524,21.10445858572,21.104413950976,14.6,15175759.2300962,7,5.7,8.95320201077189,31
TR,2001-05-17,95.3430282412735,999.88400780166,21.1050827281265,21.104413950976,14.6,15175759.2300962,13.9,6.4,7.80779699379644,31
TR,2001-05-30,148.973102662279,999.850288594548,21.1054589478561,21.104413950976,14.6,15175759.2300962,14.2,6.4,10.5321852865013,31
TR,2001-06-14,224.536042906942,999.805994402717,21.105989066586,21.104413950976,14.6,15175759.2300962,18.1,6.7,8.67209430696083,31
TR,2001-06-27,362.550344616425,999.733667872902,21.1069574180004,21.104413950976,14.6,15175759.2300962,22.7,6.8,8.01410376725979,31
TR,2001-07-11,404.239220900375,999.695457760567,20.7794527356137,20.7765260784107,14.6,15175759.2300962,21.7,7,9.75548247625616,31
TR,2001-07-26,463.674339843872,999.676558260304,21.1076670378491,21.104413950976,14.6,15175759.2300962,23,7.1,9.55662801193405,31
TR,2001-08-08,549.87406890425,999.636745875501,21.1082719590724,21.104413950976,14.6,15175759.2300962,25.8,7,8.92642136344941,31
TR,2001-08-22,467.149527870848,999.662923265756,21.1076914640797,21.104413950976,14.6,15175759.2300962,22,7.1,10.3783886328234,31
TR,2001-09-07,455.941281870334,999.661089555035,21.1076128330851,21.104413950976,14.6,15175759.2300962,20.5,7.2,11.6541734389718,31
TR,2001-09-19,354.734430665073,999.730039985311,21.106902594593,21.104413950976,14.6,15175759.2300962,17.7,6.6,12.7235851059828,31
TR,2001-10-03,246.03832449823,999.790442834596,21.1061399314852,21.104413950976,14.6,15175759.2300962,14.4,6.3,14.3370560412899,31
TR,2001-10-18,115.33677957994,999.804187428665,21.1052230375169,21.104413950976,14.6,15175759.2300962,11.2,7.2,18.7995831634931,31
TR,2001-11-01,2.21215734449179,999.85686544168,21.1044294684236,21.104413950976,14.6,15175759.2300962,8.9,8.3,3.24038922445563,31
TR,2001-11-14,4.5045452729625,999.908212285999,21.1044455470359,21.104413950976,14.6,15175759.2300962,8.6,7.4,3.66477895029764,31
TR,2002-01-21,20.210882307863,999.949100356887,21.1045557095991,21.104413950976,14.6,15175759.2300962,0.3,2.4,15.1191813238218,31
TR,2002-02-25,15.4587436300364,999.954841606687,21.1045223775947,21.104413950976,14.6,15175759.2300962,0.3,2.6,12.585284453273,31
TR,2002-04-03,14.0362123763764,999.961932695135,21.1045123993552,21.104413950976,14.6,15175759.2300962,0.5,2.8,12.4526996622752,31
TR,2002-04-26,-0.203206718987526,999.988701086593,21.1044125257456,21.104413950976,14.6,15175759.2300962,3.2,2.8,NA,31
TR,2002-05-08,0.0812118631665805,999.999182428552,21.1044145205655,21.104413950976,14.6,15175759.2300962,4.4,4.3,7.5,31
TR,2002-05-21,11.4136063814706,999.972928111889,21.1044940038182,21.104413950976,14.6,15175759.2300962,7.8,5.4,6.79714604212928,31
TR,2002-06-05,94.8686942593365,999.883874110666,21.1050794010323,21.104413950976,14.6,15175759.2300962,13.1,6.6,9.08873506840902,31
TR,2002-06-19,182.413799113516,999.842242325365,21.1056935335421,21.104413950976,14.6,15175759.2300962,16.8,6.7,8.62524900624476,31
TR,2002-07-02,336.278061305038,999.773612124403,21.1067730108972,21.104413950976,14.6,15175759.2300962,24.2,6.7,6.98491741940151,31
TR,2002-07-15,402.569923710019,999.742903608665,21.1072381487241,21.104413950976,14.6,15175759.2300962,26.3,6.6,6.78735776925822,31
TR,2002-07-29,415.613135543061,999.731331906574,21.1073296861031,21.104413950976,14.6,15175759.2300962,23.9,6.6,8.36237538717929,31
TR,2002-08-13,428.092299949521,999.711811050149,21.1074172923599,21.104413950976,14.6,15175759.2300962,22.4,6.8,9.49482212888453,31
TR,2002-08-26,418.762108900638,999.706296299131,21.1073518513065,21.104413950976,14.6,15175759.2300962,21.6,6.7,9.89906391396615,31
TR,2002-09-11,447.494898937201,999.685765318485,21.1075534958011,21.104413950976,14.6,15175759.2300962,20.6,6.8,11.2512865965374,31
TR,2002-09-25,296.527385787376,999.753550725617,21.1064941934562,21.104413950976,14.6,15175759.2300962,16.7,6.8,12.5780113496251,31
TR,2002-10-08,176.157911017291,999.800982440853,21.1056497012049,21.104413950976,14.6,15175759.2300962,12.9,6.9,15.5052539333165,31
TR,2002-10-23,28.0529604014257,999.878670043248,21.1046107275985,21.104413950976,14.6,15175759.2300962,8.8,7.2,18.4691860517246,31
TR,2002-11-06,2.41615526758106,999.966735656892,21.1044308975298,21.104413950976,14.6,15175759.2300962,6.5,5.9,10.5863192841792,31
TR,2003-01-16,2.86606130577308,999.984515144402,21.1044340527464,21.104413950976,14.6,15175759.2300962,0.9,3,4.31613549918568,31
TR,2003-03-11,3.54512625932328,999.991681478908,21.1044388153441,21.104413950976,14.6,15175759.2300962,0.6,3.3,2.79331938831531,31
TR,2003-04-03,1.10001856029966,999.996839252684,21.1044216661103,21.104413950976,14.6,15175759.2300962,0.6,3.4,1.31579058127593,31
TR,2003-05-01,3.20588386757095,999.997637585099,21.1044364358739,21.104413950976,14.6,15175759.2300962,5.9,4.2,6.62830254658086,31
TR,2003-05-13,16.6653691624377,999.957971037811,21.1045308404216,21.104413950976,14.6,15175759.2300962,7.6,5.8,11.6048341837698,31
TR,2003-05-29,122.665523301845,999.902579514061,21.1052743639182,21.104413950976,14.6,15175759.2300962,15.1,6,7.40727165546558,31
TR,2003-06-10,154.168453350611,999.885777236889,21.1054953531338,21.104413950976,14.6,15175759.2300962,15.6,5.9,8.49244324498726,31
TR,2003-06-24,255.671024495311,999.839471430192,21.1062074177742,21.104413950976,14.6,15175759.2300962,20.9,5.9,7.20674210366586,31
TR,2003-07-08,320.267200609309,999.80460800285,20.7788445322698,20.7765260784107,14.6,15175759.2300962,22,5.9,7.89318508094741,31
TR,2003-07-22,346.109894086665,999.791738594917,21.1068419392101,21.104413950976,14.6,15175759.2300962,20.7,6,9.06523635508065,31
TR,2003-08-05,406.670080116924,999.750208048519,20.7794701735863,20.7765260784107,14.6,15175759.2300962,22.4,6.1,9.06827039578773,31
TR,2003-08-19,476.177557158785,999.725921692884,21.1077545940526,21.104413950976,14.6,15175759.2300962,23.7,6.1,9.15146204308638,31
TR,2003-09-05,382.434587059567,999.744846683697,20.7792947351568,20.7765260784107,14.6,15175759.2300962,19.7,6.2,10.8955388578751,31
TR,2003-09-22,341.914614672436,999.749315265431,20.7790013774692,20.7765260784107,14.6,15175759.2300962,17.5,6.3,12.555328800698,31
TR,2003-09-30,190.081096924035,999.823404533425,20.7779020731016,20.7765260784107,14.6,15175759.2300962,13.4,6.5,14.2284268989591,31
TR,2003-10-15,151.538188293592,999.823249649953,20.7776230616365,20.7765260784107,14.6,15175759.2300962,11.8,6.6,17.3497697674114,31
TR,2003-10-27,70.2719835923985,999.871921778874,20.7770347517401,20.7765260784107,14.6,15175759.2300962,9.5,6.5,18.9213022971833,31
TR,2003-11-21,0.212071502014044,999.996932623305,20.7765276133273,20.7765260784107,14.6,15175759.2300962,5.4,4.6,1.32687381605437,31
TR,2004-01-27,4.28746206842931,999.985637974971,21.104444022029,21.104413950976,14.6,15175759.2300962,1.2,3.1,6.22699950263737,31
TR,2004-02-16,5.39406135520578,999.987023964212,21.1044517833526,21.104413950976,14.6,15175759.2300962,0.7,3.2,4.86400733589269,31
TR,2004-03-30,3.80066502176232,999.989682599826,21.1044406076636,21.104413950976,14.6,15175759.2300962,0.6,3.3,3.45500257613654,31
TR,2004-04-28,0.325800842039798,999.999485714784,21.1044162360198,21.104413950976,14.6,15175759.2300962,4.8,4.2,3.87678662324729,31
TR,2004-05-14,46.0005165417295,999.9339418548,21.1047366023399,21.104413950976,14.6,15175759.2300962,8.9,5.9,14.3093597982679,31
TR,2004-05-26,83.4517406550363,999.896863845721,21.1049993099768,21.104413950976,14.6,15175759.2300962,10.5,6.2,13.9766293352568,31
TR,2004-06-10,186.793784104993,999.827430559273,21.1057242773419,21.104413950976,14.6,15175759.2300962,15.3,6.4,10.5420315714653,31
TR,2004-06-23,307.875008954315,999.758387505623,21.1065737905201,21.104413950976,14.6,15175759.2300962,17.7,6.6,11.4432352475598,31
TR,2004-07-08,282.548299677642,999.803118948844,21.1063960270454,21.104413950976,14.6,15175759.2300962,16.8,6.1,11.3524978435072,31
TR,2004-07-20,416.112103922175,999.705677146838,21.1073332615316,21.104413950976,14.6,15175759.2300962,22.2,6.7,9.31572642336441,31
TR,2004-08-04,450.154207414454,999.68884629209,21.1075721433043,21.104413950976,14.6,15175759.2300962,22.1,6.7,10.0930231706433,31
TR,2004-08-19,384.306228003267,999.69741387139,21.1071101438789,21.104413950976,14.6,15175759.2300962,18.3,6.9,12.7898950754235,31
TR,2004-09-02,388.126503061641,999.699020361556,21.107136941563,21.104413950976,14.6,15175759.2300962,18.3,6.8,12.7975112661678,31
TR,2004-09-21,405.130778754786,999.644206090401,20.7794593407963,20.7765260784107,14.6,15175759.2300962,17.6,7,14.8590201805204,31
TR,2004-09-30,360.798327102367,999.67403794553,20.7791382832476,20.7765260784107,14.6,15175759.2300962,16.8,7,14.9378386730435,31
TR,2004-10-14,203.466427884116,999.747990698764,20.7779990804499,20.7765260784107,14.6,15175759.2300962,13.1,7.2,17.2636870812848,31
TR,2004-10-28,76.7617030026027,999.80036219655,20.7770817682284,20.7765260784107,14.6,15175759.2300962,10.2,7.1,23.2878000661308,31
TR,2004-11-10,1.24477072318611,999.87142910131,20.7765350888577,20.7765260784107,14.6,15175759.2300962,8.1,8,28.5,31
TR,2005-01-21,6.29062568746197,999.96730441814,21.1044580724641,21.104413950976,14.6,15175759.2300962,1.6,2.5,20.1964973075905,31
TR,2005-03-03,6.78632251331765,999.974160341905,21.1044615488796,21.104413950976,14.6,15175759.2300962,0.8,2.8,8.20928948347315,31
TR,2005-04-05,0.971018722552079,999.984903546669,21.1044207614332,21.104413950976,14.6,15175759.2300962,2.2,2.9,10.7436083007603,31
TR,2005-04-21,1.46090663675474,999.996721284518,21.1044241972507,21.104413950976,14.6,15175759.2300962,5.3,4.5,7.01641556127462,31
TR,2005-05-03,0.93515085051719,999.986101274211,21.104420509858,21.104413950976,14.6,15175759.2300962,5.5,5.2,14.4484936105572,31
TR,2005-05-17,28.4961850469406,999.942866912863,21.1046138237513,21.104413950976,14.6,15175759.2300962,8.4,5.8,12.9564280522283,31
TR,2005-06-02,119.869438852801,999.885723031722,20.9233264820145,20.9224709515848,14.6,15175759.2300962,15.2,6.6,7.43852543667069,31
TR,2005-06-16,249.349768814885,999.820879789529,21.1061631083085,21.104413950976,14.6,15175759.2300962,19,6.4,8.5356187922776,31
TR,2005-07-01,356.289785402808,999.763405390309,21.1069134227843,21.104413950976,14.6,15175759.2300962,20.9,6.5,9.30052653831231,31
TR,2005-07-13,442.281994346081,999.713735791389,20.779728103478,20.7765260784107,14.6,15175759.2300962,25.5,6.5,7.74065412105245,31
TR,2005-07-27,453.330746881259,999.708271352168,20.9257070315648,20.9224709515848,14.6,15175759.2300962,23,6.8,9.36718305915355,31
TR,2005-08-11,511.271132176697,999.664127012485,20.7802277534604,20.7765260784107,14.6,15175759.2300962,23.6,6.6,9.90460660605209,31
TR,2005-08-24,417.556796139287,999.706844909078,20.7795491192791,20.7765260784107,14.6,15175759.2300962,20.7,6.7,10.736132968865,31
TR,2005-09-07,437.640570146095,999.688157530872,20.7796945816483,20.7765260784107,14.6,15175759.2300962,20.2,6.7,11.6195038722384,31
TR,2005-09-19,440.835029199332,999.67754167819,20.7797177433189,20.7765260784107,14.6,15175759.2300962,19.8,6.7,12.0923674308398,31
TR,2005-10-07,284.881088307056,999.740252888985,20.7785885005815,20.7765260784107,14.6,15175759.2300962,15.4,6.8,14.5821725925014,31
TR,2005-10-18,199.147253354714,999.784912605499,20.7779677583979,20.7765260784107,14.6,15175759.2300962,13.5,6.8,15.3964963036574,31
TR,2005-11-14,NA,NA,NA,21.104413950976,14.6,15175759.2300962,8,NA,NA,31
TR,2006-01-20,9.05801046975916,999.98566374637,21.1044774813119,21.104413950976,14.6,15175759.2300962,0.9,3.5,7.72739635244411,31
TR,2006-02-14,7.86142615093539,999.987455924029,21.1044690887075,21.104413950976,14.6,15175759.2300962,0.5,3.5,5.41630390585677,31
TR,2006-04-05,3.60304805506993,999.991828999025,21.1044392215851,21.104413950976,14.6,15175759.2300962,1.3,3.8,5.41808006416708,31
TR,2006-04-21,0.933500540793862,999.995404130726,21.1044204982223,21.104413950976,14.6,15175759.2300962,5.1,4.7,7.77128504411404,31
TR,2006-05-05,30.6953879332129,999.932601137153,21.1046292512119,21.104413950976,14.6,15175759.2300962,7.8,5.8,21.4173268489039,31
TR,2006-05-17,30.6357881207253,999.89480783002,21.1046288412953,21.104413950976,14.6,15175759.2300962,8.8,6.8,17.6622168430086,31
TR,2006-06-02,169.600378151559,999.814102348783,21.1056036844071,21.104413950976,14.6,15175759.2300962,19.4,7.4,6.28180590878282,31
TR,2006-06-14,198.321840585951,999.795260632336,21.1058051894452,21.104413950976,14.6,15175759.2300962,19,7.5,7.46598985562752,31
TR,2006-06-27,288.103683727429,999.754687616904,21.1064350959656,21.104413950976,14.6,15175759.2300962,21.1,7.4,8.09091074942643,31
TR,2006-07-10,353.949848951528,999.723043371058,21.106897107729,21.104413950976,14.6,15175759.2300962,22.6,7.4,8.07259734387206,31
TR,2006-07-24,407.659104237933,999.692311466676,21.1072739962043,21.104413950976,14.6,15175759.2300962,23.1,7.5,8.80487040652031,31
TR,2006-08-08,449.860386374273,999.660939602275,21.1075701700214,21.104413950976,14.6,15175759.2300962,23.2,7.6,9.33291864564435,31
TR,2006-08-21,435.130317245728,999.666640694475,21.1074668064925,21.104413950976,14.6,15175759.2300962,21.6,7.5,9.9894572602462,31
TR,2006-09-06,404.894795950994,999.665161513293,20.779457570761,20.7765260784107,14.6,15175759.2300962,21,7.6,10.4179510958462,31
TR,2006-09-20,280.880225342134,999.721314400895,21.106384486736,21.104413950976,14.6,15175759.2300962,16.1,7.5,13.5483511130272,31
TR,2006-10-03,192.57129520213,999.756831487806,20.7779201924427,20.7765260784107,14.6,15175759.2300962,14.5,7.6,13.1922130594459,31
TR,2006-10-17,35.6024818744542,999.811827272188,20.7767838073175,20.7765260784107,14.6,15175759.2300962,9.6,7.7,23.4081339633391,31
TR,2006-10-30,3.92248057157925,999.907057061214,20.7765544708232,20.7765260784107,14.6,15175759.2300962,7.7,7.2,18.4779542937626,31
TR,2007-01-18,8.31636438688847,999.940739650175,21.1044722822356,21.104413950976,14.6,15175759.2300962,0.5,1.9,13.5889164643089,31
TR,2007-02-26,8.94761608577324,999.952082670283,20.7765908417569,20.7765260784107,14.6,15175759.2300962,0.4,2.1,9.76522179625802,31
TR,2007-03-29,2.5194267853314,999.970032127725,21.1044316218026,21.104413950976,14.6,15175759.2300962,2.1,2.6,29.488894112262,31
TR,2007-04-26,2.04773759322633,999.998925292037,21.1044283130407,21.104413950976,14.6,15175759.2300962,5.9,4.1,4.42655237146179,31
TR,2007-05-08,38.770363135423,999.942034307802,21.1046858872551,21.104413950976,14.6,15175759.2300962,13.7,5.5,3.77103369501248,31
TR,2007-05-23,135.808558691031,999.871245417823,21.1053665829815,21.104413950976,14.6,15175759.2300962,12.5,6.2,12.8205496877509,31
TR,2007-06-04,219.615686276977,999.827131306284,21.1059545178188,21.104413950976,14.6,15175759.2300962,15.9,6.2,10.7686483513717,31
TR,2007-06-20,397.728699109755,999.726800658169,21.1072042304356,21.104413950976,14.6,15175759.2300962,19.1,6.3,11.8113857700768,31
TR,2007-07-03,463.509350223929,999.692397867834,21.1076658287754,21.104413950976,14.6,15175759.2300962,21.1,6.4,11.0450537567079,31
TR,2007-07-17,515.717220205492,999.649658680261,21.1080322621906,21.104413950976,14.6,15175759.2300962,21.4,6.5,11.6016289947145,31
TR,2007-07-31,625.002080907588,999.596126010096,21.1087992479185,21.104413950976,14.6,15175759.2300962,24.4,6.5,10.771057111541,31
TR,2007-08-14,636.638162181943,999.584633839216,21.1088809432775,21.104413950976,14.6,15175759.2300962,23.5,6.6,11.6577309325119,31
TR,2007-08-28,535.270365356325,999.619985713743,21.1081695600223,21.104413950976,14.6,15175759.2300962,20.4,6.7,13.1781850747228,31
TR,2007-09-12,452.509126158509,999.657425987835,21.1075887647302,21.104413950976,14.6,15175759.2300962,18.8,6.7,13.5505901263165,31
TR,2007-09-26,381.270430323587,999.673852060046,21.1070889085551,21.104413950976,14.6,15175759.2300962,16.8,6.7,15.2370625217172,31
TR,2007-10-11,293.869352058161,999.695252126466,21.1064756666522,21.104413950976,14.6,15175759.2300962,14.2,6.8,18.0031254485524,31
TR,2007-10-24,169.189331182351,999.763813395941,21.1056008606442,21.104413950976,14.6,15175759.2300962,12,6.8,19.917323881868,31
TR,2007-11-13,3.48512308928938,999.880570961386,21.1044383972176,21.104413950976,14.6,15175759.2300962,8.4,7.9,5.53726748528855,31
TR,2008-02-01,8.54086225148154,999.972624512503,21.104473854961,21.104413950976,14.6,15175759.2300962,1,3,12.1264536639662,31
TR,2008-02-27,8.55556398718437,999.976452111249,21.1044739578465,21.104413950976,14.6,15175759.2300962,0.7,3.1,8.87246502908686,31
TR,2008-03-28,7.78818598472584,999.978442870556,21.1044685755149,21.104413950976,14.6,15175759.2300962,0.8,3.2,8.92398602264194,31
TR,2008-05-12,4.36785419237046,999.988102656974,21.1044445858012,21.104413950976,14.6,15175759.2300962,6.7,4.8,6.79704164005204,31
TR,2008-05-22,43.4675045072289,999.938957205721,21.1047188340583,21.104413950976,14.6,15175759.2300962,9.1,5.7,12.3334245867512,31
TR,2008-06-04,108.595287302769,999.898192810318,21.105175674385,21.104413950976,14.6,15175759.2300962,13.1,6.1,9.59534679614327,31
TR,2008-06-19,265.006971027828,999.798063488456,21.1062729840407,21.104413950976,14.6,15175759.2300962,17.1,6.3,10.5211814394608,31
TR,2008-07-03,391.695175455142,999.726387267978,21.1071619031778,21.104413950976,14.6,15175759.2300962,20.4,6.5,10.3035021620734,31
TR,2008-07-17,462.191865978417,999.693702154783,21.1076565813703,21.104413950976,14.6,15175759.2300962,22.4,6.5,9.64781415176111,31
TR,2008-07-31,546.090501464084,999.64394411194,21.1082453853431,21.104413950976,14.6,15175759.2300962,23.1,6.5,10.5146774170477,31
TR,2008-08-13,553.724517341455,999.636192217258,21.108298976612,21.104413950976,14.6,15175759.2300962,21.7,6.6,11.5511318180025,31
TR,2008-08-27,565.23890307978,999.616038121357,21.1083798434639,21.104413950976,14.6,15175759.2300962,21.4,6.6,12.5448132560927,31
TR,2008-09-10,451.979203117094,999.671205487907,21.1075850030682,21.104413950976,14.6,15175759.2300962,19,6.6,13.2382119065494,31
TR,2008-09-25,421.413771240959,999.675695428398,21.107370545018,21.104413950976,14.6,15175759.2300962,17.9,6.6,14.1521716715995,31
TR,2008-10-10,251.564005127901,999.757245392535,21.1061787532206,21.104413950976,14.6,15175759.2300962,14.3,6.6,15.7167043109304,31
TR,2008-10-23,146.732652846862,999.807781674422,21.105443275604,21.104413950976,14.6,15175759.2300962,11.8,6.7,17.5908509480617,31
TR,2008-11-11,3.35497950890897,999.893279180667,21.1044374840321,21.104413950976,14.6,15175759.2300962,7.8,7.4,27.1026069838264,31
TR,2009-01-19,10.6988427583857,999.959878033593,21.1044889915828,21.104413950976,14.6,15175759.2300962,0.6,2.5,12.0020815981922,31
TR,2009-02-16,9.97165956113231,999.965383419711,21.1044838908079,21.104413950976,14.6,15175759.2300962,1.4,2.8,20.8825235828809,31
TR,2009-03-23,2.91409907983539,999.978633764902,21.1044343897904,21.104413950976,14.6,15175759.2300962,0.6,3,5.69001740855964,31
TR,2009-04-30,0.793056344113109,999.999235481791,21.1044195131745,21.104413950976,14.6,15175759.2300962,5.1,4.2,4.57257808839221,31
TR,2009-05-11,NA,NA,NA,22.1860681899946,14.6,15175759.2300962,8.8,NA,NA,31
TR,2009-05-28,60.6413045731488,999.812530365203,21.104839345669,21.104413950976,14.6,15175759.2300962,12,8.3,9.77135408994689,31
TR,2009-06-08,NA,NA,NA,22.1860681899946,14.6,15175759.2300962,13.2,NA,NA,31
TR,2009-06-24,277.082510857165,999.701864292327,21.1063578814125,21.104413950976,14.6,15175759.2300962,23.7,8.3,6.21036559782348,31
TR,2009-07-07,NA,NA,NA,22.1860681899946,14.6,15175759.2300962,18.9,NA,NA,31
TR,2009-07-20,324.320268915025,999.679462396457,21.1066893387943,21.104413950976,14.6,15175759.2300962,18.7,8.1,11.1104534110866,31
TR,2009-08-03,NA,NA,NA,22.1860681899946,14.6,15175759.2300962,18.9,NA,NA,31
TR,2009-08-18,467.015307164239,999.594838390387,21.1076907455649,21.104413950976,14.6,15175759.2300962,21.2,8.1,11.5512131657021,31
TR,2009-08-31,NA,NA,NA,22.1860681899946,14.6,15175759.2300962,18.5,NA,NA,31
TR,2009-09-15,459.564631328918,999.597318121755,21.1076384601909,21.104413950976,14.6,15175759.2300962,21.5,8,10.9707824287063,31
TR,2009-09-30,NA,NA,NA,22.1860681899946,14.6,15175759.2300962,16.2,NA,NA,31
TR,2009-10-13,87.1578831516261,999.775673558871,21.1050253802325,21.104413950976,14.6,15175759.2300962,10.8,8.1,20.0296792871515,31
TR,2009-10-27,NA,NA,NA,22.1860681899946,14.6,15175759.2300962,8.9,NA,NA,31
TR,2009-11-10,0.728690846180128,999.909896275059,21.1044190621958,21.104413950976,14.6,15175759.2300962,8.1,7.4,1.43887782070294,31
TR,2010-01-13,17.7476200571218,999.957318697861,21.1045384313162,21.104413950976,14.6,15175759.2300962,0.5,2.9,15.3046624791184,31
TR,2010-02-10,15.7370028335303,999.96423228457,21.1045243282501,21.104413950976,14.6,15175759.2300962,1.2,3.1,21.1063748525145,31
TR,2010-04-14,2.64814750442868,999.991938657826,21.1044325242207,21.104413950976,14.6,15175759.2300962,5.8,4.8,8.0455569845399,31
TR,2010-04-28,26.0248477932213,999.947602156684,21.1045964888811,21.104413950976,14.6,15175759.2300962,9.2,6,8.01425263226368,31
TR,2010-05-13,54.9479800069651,999.850289211116,21.1047993928216,21.104413950976,14.6,15175759.2300962,9.5,7.2,20.8346444081972,31
